,wl [10^-6m],omega [10^9Hz],Energy [eV],Brechungsindex Luft,Brechungsindex Gold,Brechungsindex Al2O3,Brechungsindex BK7,dielectric constant air,dielectric constant Gold
265,0.62652924,3.0064862851554275,1.9791574292685845,(1+0j),(0.20201654021130402+3.5243232058592j),(1.7662528894557747+0j),(1.5153067703217706+0j),(1+0j),(1.366038956056623+1.2899790266717381j)
266,0.62715332,3.003494531941333,1.977187970558778,(1+0j),(0.201162065227672+3.5309060516256j),(1.7662237661610773+0j),(1.5152848605956861+0j),(1+0j),(1.3670760324152365+1.2914080738389833j)
267,0.6277773999999999,3.000508726992806,1.9752224275674788,(1+0j),(0.2003075902440401+3.537488897391999j),(1.7661947174211008+0j),(1.5152630082262726+0j),(1+0j),(1.3681124004896248+1.2928356237857321j)
268,0.62840149,2.9975288048869095,1.9732607572270395,(1+0j),(0.199453101568654+3.5440718486392j),(1.7661657424492538+0j),(1.5152412126149242+0j),(1+0j),(1.3691480780485914+1.294261703851079j)
269,0.6290255100000001,2.994555129105738,1.971303198816213,(1+0j),(0.19859870873554591+3.5506540615208007j),(1.7661368446278543+0j),(1.5152194762988407+0j),(1+0j),(1.370182933611803+1.2956861359239362j)
270,0.6296496,2.991587014918858,1.9693493015797991,(1+0j),(0.19774422006015996+3.557237012768j),(1.7661080171540706+0j),(1.5151977941542432+0j),(1+0j),(1.3712172005272514+1.2971092440352248j)
271,0.6302736200000001,2.988625110644569,1.9673994923030411,(1+0j),(0.1969702544058019+3.563894755988021j),(1.7660792661768216+0j),(1.5151761707991476+0j),(1+0j),(1.3722798478334028+1.298530602782955j)
272,0.63089764,2.9856690656012805,1.9654535401337052,(1+0j),(0.19629928445144396+3.5706492239744403j),(1.7660505881424235+0j),(1.5151546035538856+0j),(1+0j),(1.3733790977531184+1.2999503304717936j)
273,0.63152167,2.9827188151894344,1.9635114025461706,(1+0j),(0.19562830374470697+3.5774038002020703j),(1.7660219822785075+0j),(1.5151330918309025+0j),(1+0j),(1.374477541225242+1.301368590211044j)
274,0.63214569,2.979774436663253,1.9615731303965704,(1+0j),(0.19495733379034902+3.5841582681884896j),(1.7659934491889586+0j),(1.5151116360776307+0j),(1+0j),(1.375575144710418+1.3027853410883692j)
275,0.63276971,2.976835865466527,1.959638681187821,(1+0j),(0.19428636383599096+3.5909127361749102j),(1.7659649881034836+0j),(1.515090235708153+0j),(1+0j),(1.3766719274786108+1.3042006103631767j)
276,0.63339374,2.973903037483214,1.9577080127125979,(1+0j),(0.19361538312925397+3.5976673124025402j),(1.7659365982580069+0j),(1.515068890141357+0j),(1+0j),(1.3777679087426817+1.305614425177636j)
277,0.63401776,2.970976029612882,1.955781175593567,(1+0j),(0.19294441317489602+3.60442178038896j),(1.7659082802543016+0j),(1.5150475998231117+0j),(1+0j),(1.3788630550287084+1.3070267446950758j)
278,0.63464172,2.9680550583860974,1.9538583123719002,(1+0j),(0.19227350773481205+3.6111755989281193j),(1.7658800360428781+0j),(1.51502636621311+0j),(1+0j),(1.3799572803721438+1.3084374604532198j)
279,0.6352657500000001,2.9651394984049637,1.9519390113507613,(1+0j),(0.19160252702807493+3.6179301751557507j),(1.7658518594359194+0j),(1.5150051846529464+0j),(1+0j),(1.3810508143745432+1.309846870766394j)
280,0.63588971,2.962229986877525,1.9500236920015577,(1+0j),(0.19093162158799096+3.6246839936949105j),(1.7658237564514645+0j),(1.5149840596601547+0j),(1+0j),(1.3821434133417694+1.3112546638452984j)
281,0.63651373,2.9593259006508044,1.9481119441052748,(1+0j),(0.190260651633633+3.6314384616813298j),(1.7657957209308424+0j),(1.5149629865987857+0j),(1+0j),(1.383235306566705+1.3126611374223942j)
282,0.6371377,2.9564277350231403,1.9462040937147496,(1+0j),(0.18958973544116997+3.6381923884617002j),(1.765767757517502+0j),(1.5149419689527268+0j),(1+0j),(1.3843263031842084+1.314066047901127j)
283,0.63776166,2.953535286691353,1.944300006996344,(1+0j),(0.188918830001086+3.64494620700086j),(1.7657398641100697+0j),(1.5149210051359996+0j),(1+0j),(1.3854164748748372+1.3154694898983916j)
284,0.63838562,2.9506484925347367,1.9423996423979601,(1+0j),(0.18824792456100203+3.65170002554002j),(1.7657120399626876+0j),(1.514900094581661+0j),(1+0j),(1.386505840750136+1.3168714902651815j)
285,0.6390095800000001,2.9477673359902568,1.9405029890162209,(1+0j),(0.18757701912091793+3.658453844079181j),(1.7656842847797254+0j),(1.5148792370612185+0j),(1+0j),(1.3875944024259852+1.3182720533042522j)
286,0.6396335400000001,2.9448918005595095,1.9386100359902951,(1+0j),(0.18690611368083396+3.6652076626183407j),(1.7656565982670587+0j),(1.5148584323473566+0j),(1+0j),(1.388682161513848+1.3196711832975436j)
287,0.6402575100000001,2.942021823857799,1.9367207422525974,(1+0j),(0.18626794343850891+3.671826188838141j),(1.7656289796899798+0j),(1.5148376798817624+0j),(1+0j),(1.3897510004684406+1.321037433180651j)
288,0.64088141,2.9391577566727256,1.9348353387251473,(1+0j),(0.185676440007519+3.6782513069427396j),(1.7656014322885472+0j),(1.5148169820926052+0j),(1+0j),(1.390793154295097+1.3223574244607952j)
289,0.64150537,2.936298985788464,1.932953421730515,(1+0j),(0.18508487969208304+3.6846770429461797j),(1.7655739500315228+0j),(1.514796334442084+0j),(1+0j),(1.3918346687157324+1.323676269088084j)
290,0.6421292700000001,2.9334460447642465,1.931075342508526,(1+0j),(0.18449337626109294+3.6911021610507806j),(1.7655465379161628+0j),(1.514775740678521+0j),(1+0j),(1.392875344873748+1.3249937170024884j)
291,0.6427532300000001,2.930598368690972,1.9292007291818665,(1+0j),(0.18390181594565697+3.6975278970542207j),(1.7655191903833536+0j),(1.5147551966194204+0j),(1+0j),(1.3939153843748675+1.326310025164282j)
292,0.64337714,2.927756443613855,1.9273299017120813,(1+0j),(0.183310303033926+3.70395311814196j),(1.76549191197067+0j),(1.5147347056674385+0j),(1+0j),(1.3949546052887667+1.3276249650343326j)
293,0.64400104,2.9249200704844407,1.9254627290664001,(1+0j),(0.182718799602936+3.71037823624656j),(1.7654647006358213+0j),(1.5147142662822133+0j),(1+0j),(1.3959930757831578+1.3289386246292887j)
294,0.64462494,2.9220891877203092,1.9235991707053717,(1+0j),(0.18212729617194598+3.7168033543511605j),(1.7654375556587318+0j),(1.514693877916808+0j),(1+0j),(1.397030813951752+1.3302510285501563j)
295,0.6452488399999999,2.9192637793953313,1.921739216144891,(1+0j),(0.18153579274095608+3.723228472455759j),(1.7654104767585048+0j),(1.514673540354237+0j),(1+0j),(1.398067821221784+1.3315621802960875j)
296,0.6458727400000001,2.916443829644913,1.9198828549413618,(1+0j),(0.18094428930996598+3.7296535905603605j),(1.7653834636556582+0j),(1.514653253378621+0j),(1+0j),(1.399104099016496+1.3328720833503849j)
297,0.64649664,2.9136293226657037,1.9180300766915046,(1+0j),(0.18035278587897607+3.7360787086649596j),(1.7653565160721174+0j),(1.514633016775179+0j),(1+0j),(1.4001396487551454+1.3341807411805964j)
298,0.6471204800000001,2.910820512602001,1.916181048697454,(1+0j),(0.1797613393324319+3.742503208870721j),(1.7653296363133333+0j),(1.5146128322691321+0j),(1+0j),(1.4011743723697405+1.3354880315649795j)
299,0.64774438,2.908016843478986,1.9143354049632975,(1+0j),(0.179169835901442+3.74892832697532j),(1.7653028189335327+0j),(1.5145926957652622+0j),(1+0j),(1.4022084703078366+1.3367942094060705j)
300,0.6483682300000001,2.9052187941239085,1.9124934606990225,(1+0j),(0.17857837987415692+3.755352930164221j),(1.7652760683886024+0j),(1.5145726106035553+0j),(1+0j),(1.4032417616369959+1.3380990478017472j)
301,0.64899213,2.902425900463313,1.910654910407003,(1+0j),(0.17798687644316702+3.76177804826882j),(1.7652493801180535+0j),(1.5145525733540215+0j),(1+0j),(1.4042744133919298+1.3394027593162863j)
302,0.6496159699999999,2.899638639285382,1.9088200679549183,(1+0j),(0.1773954298966231+3.768202548474579j),(1.7652227585546434+0j),(1.514532587338898+0j),(1+0j),(1.4053062449220768+1.3407051175110671j)
303,0.6502398100000001,2.8968567263035663,1.9069887461981139,(1+0j),(0.17683524068907996+3.774642473019731j),(1.7651962008589572+0j),(1.514512650420569+0j),(1+0j),(1.4063459123919153+1.3420035710132698j)
304,0.65086365,2.8940801461394456,1.9051609350130398,(1+0j),(0.1763251067582+3.78110709799045j),(1.765169706762612+0j),(1.5144927623918167+0j),(1+0j),(1.4073985351710978+1.3432965160542745j)
305,0.65148749,2.8913088834735006,1.90333662431492,(1+0j),(0.17581497282732006+3.7875717229611694j),(1.7651432759985648+0j),(1.5144729230464686+0j),(1+0j),(1.40845040208108+1.3445882500955582j)
306,0.65211133,2.8885429230448323,1.901515804057568,(1+0j),(0.17530483889644002+3.7940363479318897j),(1.765116908301105+0j),(1.5144531321793906+0j),(1+0j),(1.4095015146575902+1.3458787764600502j)
307,0.65273511,2.8857825149145926,1.8996986388552013,(1+0j),(0.17479475402948005+3.8005003511446294j),(1.7650906059327993+0j),(1.5144333914829806+0j),(1+0j),(1.4105517734457358+1.3471679745085356j)
308,0.6533589500000001,2.883027112904557,1.897884769160964,(1+0j),(0.17428462009859993+3.806964976115351j),(1.765064363570666+0j),(1.5144136969565527+0j),(1+0j),(1.4116013820157465+1.3484560955441471j)
309,0.65398273,2.880277231952063,1.8960745339559655,(1+0j),(0.17377453523164005+3.8134289793280893j),(1.7650381860008988+0j),(1.5143940521864758+0j),(1+0j),(1.4126501399893068+1.3497428950656372j)
310,0.65460657,2.877532328019337,1.8942675751024007,(1+0j),(0.17326440130076+3.8198936042988096j),(1.7650120679271317+0j),(1.5143744531925518+0j),(1+0j),(1.4136982506385416+1.3510286238854132j)
311,0.6552303500000001,2.874792914139055,1.8924642303275478,(1+0j),(0.17275431643379996+3.8263576075115506j),(1.7649860141142426+0j),(1.5143549035447932+0j),(1+0j),(1.4147455138639216+1.3523130379332633j)
312,0.65585413,2.872058711147939,1.8906643158593817,(1+0j),(0.17224423156684+3.8328216107242903j),(1.7649600217894443+0j),(1.5143354011569357+0j),(1+0j),(1.4157920320142534+1.3535962641601107j)
313,0.65647791,2.8693297041919554,1.8888678219195525,(1+0j),(0.17173414669988002+3.83928561393703j),(1.7649340906962012+0j),(1.5143159458310003+0j),(1+0j),(1.4168378065920395+1.3548783057856755j)
314,0.65710168,2.8666059220984694,1.8870747674849955,(1+0j),(0.17122407001024+3.8457495135234403j),(1.7649082209934905+0j),(1.5142965376807653+0j),(1+0j),(1.4178828223478852+1.3561591454910316j)
315,0.65772546,2.8638872627932837,1.8852850853606915,(1+0j),(0.17071398514328004+3.8522135167361795j),(1.7648824115978472+0j),(1.5142771758879419+0j),(1+0j),(1.4189271142815023+1.3574388275351312j)
316,0.6583492400000001,2.8611737552987124,1.8834987946519084,(1+0j),(0.17020390027631999+3.8586775199489205j),(1.7648566626717392+0j),(1.5142578605690187+0j),(1+0j),(1.41997066712243+1.3587173345518924j)
317,0.6589729599999999,2.858465645250229,1.8817160570594582,(1+0j),(0.16969386447328005+3.865140901403679j),(1.7648309764317123+0j),(1.5142385933811642+0j),(1+0j),(1.4210133820841702+1.3599945468967924j)
318,0.65959674,2.8557623970501327,1.8799365200015996,(1+0j),(0.16918377960632+3.87160490461642j),(1.7648053476856405+0j),(1.5142193704244098+0j),(1+0j),(1.4220554612583216+1.361270713446924j)
319,0.66022046,2.8530645162206167,1.8781605162614923,(1+0j),(0.16870168556506002+3.8780438694648j),(1.7647797811148833+0j),(1.5142001952046886+0j),(1+0j),(1.4230975422899201+1.3625362121083429j)
320,0.6608441800000001,2.8503717280355754,1.876387864988082,(1+0j),(0.16827070190597992+3.884438172058401j),(1.7647542740036497+0j),(1.5141810656796513+0j),(1+0j),(1.4241404145442724+1.363783420647264j)
321,0.6614679,2.8476840180889402,1.8746185566979139,(1+0j),(0.16783971824690003+3.890832474652j),(1.7647288261054161+0j),(1.5141619816591216+0j),(1+0j),(1.4251825462523753+1.3650295131957786j)
322,0.66209167,2.845001157179418,1.8728524405087288,(1+0j),(0.16740870003837+3.8972272898396j),(1.7647034351419428+0j),(1.5141429414294554+0j),(1+0j),(1.4262240223798746+1.3662745924502364j)
323,0.66271533,2.8423238184468334,1.871089959545677,(1+0j),(0.16697775783862998+3.9036209773204003j),(1.7646781073735396+0j),(1.5141239496797474+0j),(1+0j),(1.427264577397613+1.3675183421275767j)
324,0.66333905,2.8396512572399484,1.869330623607942,(1+0j),(0.16654677417955+3.910015279914j),(1.7646528356462858+0j),(1.5141050010403596+0j),(1+0j),(1.4283044965364493+1.3687611043007801j)
325,0.66396277,2.836983717187717,1.867574593075452,(1+0j),(0.16611579052046999+3.9164095825076j),(1.7646276221579622+0j),(1.514086097154144+0j),(1+0j),(1.429343681151383+1.370002762160324j)
326,0.66458649,2.8343211841529508,1.8658218586417548,(1+0j),(0.16568480686139+3.9228038851012j),(1.7646024666680207+0j),(1.5140672378355793+0j),(1+0j),(1.4303821327359865+1.3712433185940995j)
327,0.66521014,2.831663942027181,1.8640726071914657,(1+0j),(0.16525387157154+3.9291974700631997j),(1.7645773717505688+0j),(1.514048425009172+0j),(1+0j),(1.4314197363568923+1.3724826374349859j)
328,0.6658338,2.8290116351991337,1.8623266046271607,(1+0j),(0.1648229293718+3.935591157544j),(1.7645523339400262+0j),(1.5140296560716153+0j),(1+0j),(1.4324566267040666+1.373720880680131j)
329,0.66645752,2.8263640378892463,1.8605837023190914,(1+0j),(0.16439194571272+3.9419854601376j),(1.7645273510017274+0j),(1.5140109293428345+0j),(1+0j),(1.4334928882632247+1.3749581502680444j)
330,0.66708118,2.8237216455557226,1.8588442264253353,(1+0j),(0.16396100351297999+3.9483791476184003j),(1.7645024275063943+0j),(1.5139922482438812+0j),(1+0j),(1.4345283231381425+1.376194210993692j)
331,0.66770483,2.8210842316489653,1.8571080278092342,(1+0j),(0.16353006822313+3.9547727325804j),(1.7644775612115793+0j),(1.5139736110887252+0j),(1+0j),(1.4355630159334862+1.3774291649638166j)
332,0.66832849,2.818451697770438,1.855375041695439,(1+0j),(0.16309912602339+3.9611664200612j),(1.7644527510863006+0j),(1.5139550170996232+0j),(1+0j),(1.4365970012959053+1.3786630545963714j)
333,0.66895215,2.8158240724823944,1.853645286886364,(1+0j),(0.16266818382365003+3.9675601075419995j),(1.7644279972973262+0j),(1.5139364663965817+0j),(1+0j),(1.4376302640888396+1.3798958628825932j)
334,0.66957574,2.8132016361716645,1.8519189479594946,(1+0j),(0.16223728999314005+3.9739530773911995j),(1.764403302382318+0j),(1.5139179608761852+0j),(1+0j),(1.438662689915097+1.3811274544228722j)
335,0.6701994,2.810583786420658,1.8501956283458325,(1+0j),(0.16184212280542+3.9803471477199994j),(1.7643786605669656+0j),(1.5138994962064065+0j),(1+0j),(1.439701043036223+1.382351970561104j)
336,0.670823,2.807971055418275,1.8484756783831207,(1+0j),(0.16152310419890004+3.986741417399999j),(1.7643540767601216+0j),(1.5138810760606487+0j),(1+0j),(1.4407524492118464+1.3835622558132448j)
337,0.67144666,2.805362926831527,1.846758758171498,(1+0j),(0.16120405489783804+3.9931363023079993j),(1.7643295460031732+0j),(1.5138626967186102+0j),(1+0j),(1.4418032042224418+1.3847716146745146j)
338,0.67207025,2.802759930690063,1.8450452166272797,(1+0j),(0.16088504140707502+3.9995304694499993j),(1.7643050731813572+0j),(1.5138443618355732+0j),(1+0j),(1.4428530906335573+1.3859797977401165j)
339,0.67269385,2.8001617188991,1.8433348246011168,(1+0j),(0.16056602280055499+4.00592473913j),(1.7642806549214165+0j),(1.5138260688792926+0j),(1+0j),(1.4439022448115797+1.387186962803271j)
340,0.67331744,2.797568361379223,1.8416276281214399,(1+0j),(0.160247009309792+4.012318906272j),(1.7642562917818985+0j),(1.5138078182633574+0j),(1+0j),(1.444950634671559+1.388393073782763j)
341,0.6739410400000001,2.7949797615958403,1.8399235636399287,(1+0j),(0.15992799070327196+4.0187131759520005j),(1.764231982757905+0j),(1.5137896092301653+0j),(1+0j),(1.4459982953959551+1.3895981719852455j)
342,0.67456464,2.7923959478647635,1.8382226497967635,(1+0j),(0.15960897209675198+4.025107445632j),(1.7642077280181212+0j),(1.513771441901293+0j),(1+0j),(1.447045211719521+1.3908022406739362j)
343,0.67518823,2.789816948243978,1.8365249050624002,(1+0j),(0.15928995860598905+4.031501612773999j),(1.7641835277288191+0j),(1.5137533163964743+0j),(1+0j),(1.4480913684195422+1.3920052631672026j)
344,0.67581177,2.7872429142642083,1.8348304291888848,(1+0j),(0.158970970694011+4.037895267225999j),(1.764159383214245+0j),(1.5137352337026293+0j),(1+0j),(1.4491367000400148+1.3932071650364322j)
345,0.6764353,2.784673666955071,1.8331391043607572,(1+0j),(0.15865198789779003+4.044288819139999j),(1.764135292698566+0j),(1.5137171924848845+0j),(1+0j),(1.4501812752826728+1.394408026110969j)
346,0.6770589,2.7821088642492597,1.8314507053965319,(1+0j),(0.15833296929127+4.05068308882j),(1.7641112528804834+0j),(1.5136991902663506+0j),(1+0j),(1.4512252295935981+1.3956080028853808j)
347,0.67768243,2.7795490688888793,1.8297656027469977,(1+0j),(0.15801398649504905+4.057076640733999j),(1.7640872689398923+0j),(1.5136812309212941+0j),(1+0j),(1.4522683301287254+1.3968068285199022j)
348,0.67830597,2.776993938751347,1.8280835711942796,(1+0j),(0.157694998583071+4.063470295186j),(1.764063337575865+0j),(1.5136633119731302+0j),(1+0j),(1.4533107123475655+1.3980046595205318j)
349,0.6789295,2.774443542825659,1.8264046561535476,(1+0j),(0.15737601578685004+4.069863847099999j),(1.7640394593409696+0j),(1.5136454338309469+0j),(1+0j),(1.4543523443321802+1.3992014600041187j)
350,0.67955304,2.7718977863874366,1.8247287952681366,(1+0j),(0.157057027874872+4.076257501552j),(1.764015633255295+0j),(1.5136275957564265+0j),(1+0j),(1.4553932610047506+1.4003972708853618j)
351,0.68017657,2.769356738219979,1.823056033817807,(1+0j),(0.15677678252375302+4.082577885859689j),(1.7639918598700772+0j),(1.513609798157651+0j),(1+0j),(1.4564277848315719+1.4015723705558865j)
352,0.6808000500000001,2.7668205478375816,1.8213864702271978,(1+0j),(0.15659460971064498+4.08871256557085j),(1.7639681404909107+0j),(1.5135920420072932+0j),(1+0j),(1.4574472210332392+1.4026966145203554j)
353,0.68142358,2.764288795683961,1.8197198283041511,(1+0j),(0.156412422288182+4.094847737252859j),(1.7639444711024972+0j),(1.513574324294954+0j),(1+0j),(1.4584660336185515+1.4038200557517506j)
354,0.68204706,2.7617618750660005,1.8180563669609542,(1+0j),(0.156230249475074+4.10098241696402j),(1.7639208552909451+0j),(1.5135566477004583+0j),(1+0j),(1.4594840606376158+1.404942516183559j)
355,0.68267053,2.759239610517321,1.8163959706888182,(1+0j),(0.156048079583837+4.107116998281009j),(1.7638972913247857+0j),(1.5135390109231086+0j),(1+0j),(1.4605013689440738+1.4060640700564386j)
356,0.68329401,2.7567219084927337,1.8147385779073344,(1+0j),(0.155865906770729+4.11325167799217j),(1.7638737782402032+0j),(1.5135214132370072+0j),(1+0j),(1.4615179926063049+1.4071847554394679j)
357,0.68391748,2.7542088371668076,1.8130842334955382,(1+0j),(0.155683736879492+4.1193862593091595j),(1.7638503165845187+0j),(1.5135038550472846+0j),(1+0j),(1.462533900442828+1.4083045384663857j)
358,0.6845409499999999,2.7517003435789396,1.8114329025896845,(1+0j),(0.155501566988255+4.125520840626149j),(1.7638269057742464+0j),(1.5134863359127715+0j),(1+0j),(1.463549110189877+1.4094234391939586j)
359,0.68516443,2.749196375107875,1.8097845505494206,(1+0j),(0.15531939417514698+4.13165552033731j),(1.7638035452301346+0j),(1.5134688553955593+0j),(1+0j),(1.4645636395341364+1.4105414776142982j)
360,0.6857878399999999,2.7466972399348077,1.8081393802491454,(1+0j),(0.15513724181513602+4.137789511289279j),(1.763780237738337+0j),(1.5134514155759224+0j),(1+0j),(1.4655773598150705+1.411658512455253j)
361,0.68641132,2.7442023644202913,1.806497014064395,(1+0j),(0.154955069002028+4.1439241910004405j),(1.7637569778616218+0j),(1.5134340123810357+0j),(1+0j),(1.466590500095867+1.4127747966216757j)
362,0.6870347299999999,2.741712296420377,1.8048578126465311,(1+0j),(0.154772916642017+4.150058181952409j),(1.763733770620852+0j),(1.513416649563141+0j),(1+0j),(1.467602834285616+1.413890081498967j)
363,0.6876582,2.739226504255825,1.8032214259933206,(1+0j),(0.15459074675078+4.1561927632694005j),(1.7637106109742815+0j),(1.513399323345781+0j),(1+0j),(1.4686145749048132+1.4150046017140951j)
364,0.68828162,2.7367454143390506,1.801588134810283,(1+0j),(0.154408591468898+4.162326852615541j),(1.7636875028090515+0j),(1.5133820366326671+0j),(1+0j),(1.469625544829988+1.4161181626361343j)
365,0.68890503,2.734268854603737,1.7999578258268776,(1+0j),(0.15422643910888698+4.168460843567511j),(1.763664444436122+0j),(1.5133647881557786+0j),(1+0j),(1.4706358104185004+1.4172308378582483j)
366,0.68952844,2.7317967730364443,1.798330464802873,(1+0j),(0.154044286748876+4.174594834519481j),(1.7636414352861656+0j),(1.5133475774848872+0j),(1+0j),(1.4716453892794743+1.4183426472607594j)
367,0.69015179,2.7293293947826363,1.7967061999505933,(1+0j),(0.15387528981513998+4.1807245127602615j),(1.763618477369291+0j),(1.5133304061190909+0j),(1+0j),(1.4726558665813536+1.4194506020152085j)
368,0.6907752100000001,2.7268661932857334,1.795084684640029,(1+0j),(0.15374709346685997+4.186843313977741j),(1.7635955657023916+0j),(1.5133132703270098+0j),(1+0j),(1.4736709888974227+1.420548869293502j)
369,0.6913986200000001,2.724407473229919,1.7934661194435126,(1+0j),(0.15361889917491997+4.192962017046281j),(1.7635727030371569+0j),(1.5132961721625213+0j),(1+0j),(1.4746854012043205+1.4216462757487278j)
370,0.69202197,2.721953419063926,1.791850625782878,(1+0j),(0.15349071722102+4.199080131221181j),(1.763549891004531+0j),(1.5132791128409309+0j),(1+0j),(1.4756990236673597+1.4227427354345474j)
371,0.69264532,2.719503781977265,1.790238039867215,(1+0j),(0.15336253526712+4.205198245396081j),(1.7635271272081505+0j),(1.5132620905658112+0j),(1+0j),(1.4767119553554127+1.4238383559317702j)
372,0.6932686800000001,2.7170585108631378,1.7886283280531292,(1+0j),(0.15323435125687998+4.211316457719922j),(1.7635044110912772+0j),(1.5132451049166502+0j),(1+0j),(1.4777242139005695+1.4249331567098775j)
373,0.69389203,2.7146176723039366,1.7870215341715339,(1+0j),(0.15310616930298+4.21743457189482j),(1.7634817431909255+0j),(1.5132281562907928+0j),(1+0j),(1.4787357682195486+1.4260271045491664j)
374,0.69451538,2.7121812152077225,1.7854176245888176,(1+0j),(0.15297798734908+4.223552686069721j),(1.7634591229513779+0j),(1.5132112442685264+0j),(1+0j),(1.4797466359461693+1.4271202189181278j)
375,0.69513873,2.7097491277875614,1.7838165915456903,(1+0j),(0.15284980539517998+4.229670800244621j),(1.763436550182604+0j),(1.5131943687036093+0j),(1+0j),(1.480756818465349+1.4282125017084968j)
376,0.69576208,2.7073213982987596,1.7822184273106694,(1+0j),(0.15272162344128+4.23578891441952j),(1.7634140246954566+0j),(1.5131775294504852+0j),(1+0j),(1.4817663171573994+1.4293039548048982j)
377,0.69638538,2.7048982092485243,1.7806232520274907,(1+0j),(0.15259345176907999+4.241906537849721j),(1.7633915481028137+0j),(1.5131607277106367+0j),(1+0j),(1.4827750525064536+1.4303944926370613j)
378,0.6970086700000001,2.702479392844357,1.77903095523905,(1+0j),(0.15246528215321997+4.248024063130981j),(1.7633691187681+0j),(1.5131439622564358+0j),(1+0j),(1.4837830907170098+1.431484187179342j)
379,0.69763202,2.7000646663392156,1.777441350814144,(1+0j),(0.15233710019932+4.254142177305881j),(1.7633467339914723+0j),(1.513127231065825+0j),(1+0j),(1.4847905462836226+1.432573162576313j)
380,0.6982553100000001,2.6976544830126006,1.7758547371447844,(1+0j),(0.15220893058346+4.260259702587141j),(1.763324397896558+0j),(1.513110537216872+0j),(1+0j),(1.485797226624627+1.4336612110474265j)
381,0.6988786,2.6952485986963306,1.7742709534960721,(1+0j),(0.1520807609676+4.266377227868401j),(1.763302108141731+0j),(1.5130938789552593+0j),(1+0j),(1.486803230101655+1.434748439299766j)
382,0.6995018900000001,2.6928470018985267,1.7726899923029513,(1+0j),(0.15195259135174+4.272494753149661j),(1.7632798645430905+0j),(1.5130772561395014+0j),(1+0j),(1.4878085580674316+1.4358348491755415j)
383,0.70012512,2.6904499117369953,1.7711119978097627,(1+0j),(0.151855267220352+4.278577223856961j),(1.7632576690521968+0j),(1.5130606702238474+0j),(1+0j),(1.488812692484539+1.436909171131812j)
384,0.7007484100000001,2.6880568552540174,1.7695366586704062,(1+0j),(0.15188069408658603+4.284523057051532j),(1.7632355172132188+0j),(1.5130441178745966+0j),(1+0j),(1.4898145675160996+1.4379383684625002j)
385,0.7013717,2.6856680520597753,1.767964119453351,(1+0j),(0.15190612095282002+4.290468890246101j),(1.7632134109838165+0j),(1.5130276005506949+0j),(1+0j),(1.4908157705983347+1.4389668310673065j)
386,0.70199493,2.6832837201671147,1.7663945236755485,(1+0j),(0.151931545371378+4.296414151074691j),(1.7631913523049214+0j),(1.513011119698248+0j),(1+0j),(1.4918162067961753+1.4399944616172493j)
387,0.70261816,2.6809036181314374,1.7648277123950227,(1+0j),(0.151956969789936+4.30235941190328j),(1.7631693388666687+0j),(1.5129946735873707+0j),(1+0j),(1.492815973863589+1.4410213607134212j)
388,0.7032413900000001,2.6785277347069303,1.7632636782087014,(1+0j),(0.15198239420849402+4.308304672731872j),(1.76314737049023+0j),(1.5129782620805117+0j),(1+0j),(1.493815073138573+1.442047529912765j)
389,0.7038646199999999,2.6761560586876114,1.7617024137397332,(1+0j),(0.152007818627052+4.31424993356046j),(1.7631254469975983+0j),(1.5129618850407571+0j),(1+0j),(1.4948135059546808+1.4430729707667151j)
390,0.70448785,2.67378857890715,1.7601439116373687,(1+0j),(0.15203324304561+4.320195194389051j),(1.7631035682115812+0j),(1.5129455423318252+0j),(1+0j),(1.495811273641044+1.4440976848212288j)
391,0.70511108,2.671425284238695,1.7585881645768493,(1+0j),(0.15205866746416802+4.326140455217641j),(1.7630817339557985+0j),(1.5129292338180642+0j),(1+0j),(1.4968083775223922+1.4451216736168095j)
392,0.70573425,2.669066390512935,1.7570353146386193,(1+0j),(0.15208408943505+4.332085143680251j),(1.763059946150319+0j),(1.5129129609295966+0j),(1+0j),(1.4978047230208686+1.4461448402108867j)
393,0.70635748,2.666711432444735,1.755485055527408,(1+0j),(0.15210951385360802+4.3380304045088405j),(1.7630382004248415+0j),(1.5128967203984596+0j),(1+0j),(1.498800503312456+1.447167383157893j)
394,0.70698065,2.6643608524630102,1.7539376784923322,(1+0j),(0.15213493582449+4.3439750929714505j),(1.7630165007924663+0j),(1.5128805152179325+0j),(1+0j),(1.4997955279757231+1.4481891070959925j)
395,0.7076038200000001,2.662014412682019,1.7523930269341959,(1+0j),(0.15216035779537201+4.349919781434061j),(1.7629948449844215+0j),(1.5128643436897335+0j),(1+0j),(1.5007898942158195+1.4492101120213585j)
396,0.70822699,2.659672102172854,1.7508510936585457,(1+0j),(0.152185779766254+4.35586446989667j),(1.7629732328283656+0j),(1.5128482056813424+0j),(1+0j),(1.501783603335391+1.450230399447197j)
397,0.70885016,2.657333910045041,1.749311871496227,(1+0j),(0.152211201737136+4.36180915835928j),(1.762951664152742+0j),(1.5128321010608465+0j),(1+0j),(1.502776656632804+1.4512499708814237j)
398,0.70947333,2.654999825446368,1.7477753533032736,(1+0j),(0.152236623708018+4.367753846821891j),(1.7629301387867748+0j),(1.5128160296969382+0j),(1+0j),(1.5037690554021643+1.452268827826687j)
