X,CH1,
Second,Volt,
-1.1257813e+00,8.80000e-03,
-1.1250489e+00,9.00000e-03,
-1.1243165e+00,9.00000e-03,
-1.1235840e+00,8.60000e-03,
-1.1228516e+00,8.80000e-03,
-1.1221192e+00,9.00000e-03,
-1.1213868e+00,8.80000e-03,
-1.1206543e+00,9.00000e-03,
-1.1199219e+00,9.00000e-03,
-1.1191895e+00,9.00000e-03,
-1.1184571e+00,9.00000e-03,
-1.1177247e+00,9.00000e-03,
-1.1169922e+00,9.00000e-03,
-1.1162598e+00,9.00000e-03,
-1.1155274e+00,8.80000e-03,
-1.1147950e+00,9.00000e-03,
-1.1140625e+00,8.80000e-03,
-1.1133301e+00,9.00000e-03,
-1.1125977e+00,8.60000e-03,
-1.1118653e+00,9.00000e-03,
-1.1111329e+00,8.80000e-03,
-1.1104004e+00,9.00000e-03,
-1.1096680e+00,9.00000e-03,
-1.1089356e+00,9.00000e-03,
-1.1082032e+00,9.00000e-03,
-1.1074708e+00,9.00000e-03,
-1.1067383e+00,9.00000e-03,
-1.1060059e+00,9.00000e-03,
-1.1052735e+00,9.00000e-03,
-1.1045411e+00,9.00000e-03,
-1.1038086e+00,8.80000e-03,
-1.1030762e+00,9.00000e-03,
-1.1023438e+00,9.00000e-03,
-1.1016114e+00,9.00000e-03,
-1.1008790e+00,9.00000e-03,
-1.1001465e+00,9.00000e-03,
-1.0994141e+00,9.00000e-03,
-1.0986817e+00,9.00000e-03,
-1.0979493e+00,9.20000e-03,
-1.0972168e+00,9.00000e-03,
-1.0964844e+00,9.00000e-03,
-1.0957520e+00,9.00000e-03,
-1.0950196e+00,9.00000e-03,
-1.0942872e+00,9.00000e-03,
-1.0935547e+00,9.00000e-03,
-1.0928223e+00,9.00000e-03,
-1.0920899e+00,9.00000e-03,
-1.0913575e+00,9.00000e-03,
-1.0906250e+00,9.00000e-03,
-1.0898926e+00,9.20000e-03,
-1.0891602e+00,9.00000e-03,
-1.0884278e+00,9.00000e-03,
-1.0876954e+00,9.00000e-03,
-1.0869629e+00,9.00000e-03,
-1.0862305e+00,9.00000e-03,
-1.0854981e+00,9.00000e-03,
-1.0847657e+00,9.00000e-03,
-1.0840333e+00,9.00000e-03,
-1.0833008e+00,9.20000e-03,
-1.0825684e+00,9.00000e-03,
-1.0818360e+00,9.00000e-03,
-1.0811036e+00,9.00000e-03,
-1.0803711e+00,9.00000e-03,
-1.0796387e+00,9.00000e-03,
-1.0789063e+00,9.00000e-03,
-1.0781739e+00,9.00000e-03,
-1.0774415e+00,9.20000e-03,
-1.0767090e+00,9.00000e-03,
-1.0759766e+00,9.20000e-03,
-1.0752442e+00,9.20000e-03,
-1.0745118e+00,9.00000e-03,
-1.0737793e+00,9.00000e-03,
-1.0730469e+00,9.40000e-03,
-1.0723145e+00,9.20000e-03,
-1.0715821e+00,9.20000e-03,
-1.0708497e+00,9.00000e-03,
-1.0701172e+00,9.00000e-03,
-1.0693848e+00,9.00000e-03,
-1.0686524e+00,9.20000e-03,
-1.0679200e+00,9.00000e-03,
-1.0671875e+00,9.20000e-03,
-1.0664551e+00,9.20000e-03,
-1.0657227e+00,9.00000e-03,
-1.0649903e+00,9.20000e-03,
-1.0642579e+00,9.20000e-03,
-1.0635254e+00,9.20000e-03,
-1.0627930e+00,9.20000e-03,
-1.0620606e+00,9.20000e-03,
-1.0613282e+00,9.00000e-03,
-1.0605958e+00,9.00000e-03,
-1.0598633e+00,9.00000e-03,
-1.0591309e+00,9.20000e-03,
-1.0583985e+00,9.00000e-03,
-1.0576661e+00,9.00000e-03,
-1.0569336e+00,9.20000e-03,
-1.0562012e+00,9.00000e-03,
-1.0554688e+00,9.00000e-03,
-1.0547364e+00,9.20000e-03,
-1.0540040e+00,9.20000e-03,
-1.0532715e+00,9.00000e-03,
-1.0525391e+00,9.00000e-03,
-1.0518067e+00,9.20000e-03,
-1.0510743e+00,9.20000e-03,
-1.0503418e+00,9.20000e-03,
-1.0496094e+00,9.00000e-03,
-1.0488770e+00,9.20000e-03,
-1.0481446e+00,9.20000e-03,
-1.0474122e+00,9.20000e-03,
-1.0466797e+00,9.20000e-03,
-1.0459473e+00,9.20000e-03,
-1.0452149e+00,9.20000e-03,
-1.0444825e+00,9.20000e-03,
-1.0437500e+00,9.20000e-03,
-1.0430176e+00,9.20000e-03,
-1.0422852e+00,9.20000e-03,
-1.0415528e+00,9.20000e-03,
-1.0408204e+00,9.20000e-03,
-1.0400879e+00,9.20000e-03,
-1.0393555e+00,9.20000e-03,
-1.0386231e+00,9.20000e-03,
-1.0378907e+00,9.20000e-03,
-1.0371583e+00,9.20000e-03,
-1.0364258e+00,9.20000e-03,
-1.0356934e+00,9.00000e-03,
-1.0349610e+00,9.20000e-03,
-1.0342286e+00,9.40000e-03,
-1.0334961e+00,9.20000e-03,
-1.0327637e+00,9.20000e-03,
-1.0320313e+00,9.20000e-03,
-1.0312989e+00,9.20000e-03,
-1.0305665e+00,9.20000e-03,
-1.0298340e+00,9.20000e-03,
-1.0291016e+00,9.20000e-03,
-1.0283692e+00,9.20000e-03,
-1.0276368e+00,9.20000e-03,
-1.0269043e+00,9.40000e-03,
-1.0261719e+00,9.20000e-03,
-1.0254395e+00,9.20000e-03,
-1.0247071e+00,9.20000e-03,
-1.0239747e+00,9.20000e-03,
-1.0232422e+00,9.20000e-03,
-1.0225098e+00,9.20000e-03,
-1.0217774e+00,9.20000e-03,
-1.0210450e+00,9.40000e-03,
-1.0203125e+00,9.40000e-03,
-1.0195801e+00,9.40000e-03,
-1.0188477e+00,9.40000e-03,
-1.0181153e+00,9.40000e-03,
-1.0173829e+00,9.40000e-03,
-1.0166504e+00,9.40000e-03,
-1.0159180e+00,9.20000e-03,
-1.0151856e+00,9.40000e-03,
-1.0144532e+00,9.40000e-03,
-1.0137208e+00,9.20000e-03,
-1.0129883e+00,9.40000e-03,
-1.0122559e+00,9.40000e-03,
-1.0115235e+00,9.20000e-03,
-1.0107911e+00,9.40000e-03,
-1.0100586e+00,9.20000e-03,
-1.0093262e+00,9.20000e-03,
-1.0085938e+00,9.20000e-03,
-1.0078614e+00,9.20000e-03,
-1.0071290e+00,9.20000e-03,
-1.0063965e+00,9.40000e-03,
-1.0056641e+00,9.20000e-03,
-1.0049317e+00,9.20000e-03,
-1.0041993e+00,9.40000e-03,
-1.0034668e+00,9.40000e-03,
-1.0027344e+00,9.40000e-03,
-1.0020020e+00,9.40000e-03,
-1.0012696e+00,9.40000e-03,
-1.0005372e+00,9.40000e-03,
-9.9980468e-01,9.40000e-03,
-9.9907225e-01,9.40000e-03,
-9.9833983e-01,9.40000e-03,
-9.9760741e-01,9.40000e-03,
-9.9687499e-01,9.40000e-03,
-9.9614257e-01,9.40000e-03,
-9.9541014e-01,9.40000e-03,
-9.9467772e-01,9.40000e-03,
-9.9394530e-01,9.40000e-03,
-9.9321288e-01,9.40000e-03,
-9.9248046e-01,9.40000e-03,
-9.9174803e-01,9.40000e-03,
-9.9101561e-01,9.40000e-03,
-9.9028319e-01,9.40000e-03,
-9.8955077e-01,9.40000e-03,
-9.8881835e-01,9.40000e-03,
-9.8808593e-01,9.40000e-03,
-9.8735350e-01,9.40000e-03,
-9.8662108e-01,9.40000e-03,
-9.8588866e-01,9.40000e-03,
-9.8515624e-01,9.40000e-03,
-9.8442382e-01,9.40000e-03,
-9.8369139e-01,9.40000e-03,
-9.8295897e-01,9.40000e-03,
-9.8222655e-01,9.40000e-03,
-9.8149413e-01,9.40000e-03,
-9.8076171e-01,9.40000e-03,
-9.8002928e-01,9.60000e-03,
-9.7929686e-01,9.40000e-03,
-9.7856444e-01,9.40000e-03,
-9.7783202e-01,9.40000e-03,
-9.7709960e-01,9.40000e-03,
-9.7636718e-01,9.60000e-03,
-9.7563475e-01,9.60000e-03,
-9.7490233e-01,9.40000e-03,
-9.7416991e-01,9.40000e-03,
-9.7343749e-01,9.40000e-03,
-9.7270507e-01,9.60000e-03,
-9.7197264e-01,9.40000e-03,
-9.7124022e-01,9.80000e-03,
-9.7050780e-01,9.40000e-03,
-9.6977538e-01,9.40000e-03,
-9.6904296e-01,9.40000e-03,
-9.6831053e-01,9.40000e-03,
-9.6757811e-01,9.60000e-03,
-9.6684569e-01,9.40000e-03,
-9.6611327e-01,9.40000e-03,
-9.6538085e-01,9.60000e-03,
-9.6464843e-01,9.40000e-03,
-9.6391600e-01,9.40000e-03,
-9.6318358e-01,9.40000e-03,
-9.6245116e-01,9.60000e-03,
-9.6171874e-01,9.60000e-03,
-9.6098632e-01,9.80000e-03,
-9.6025389e-01,9.40000e-03,
-9.5952147e-01,9.60000e-03,
-9.5878905e-01,9.40000e-03,
-9.5805663e-01,9.80000e-03,
-9.5732421e-01,9.80000e-03,
-9.5659178e-01,9.80000e-03,
-9.5585936e-01,9.60000e-03,
-9.5512694e-01,9.60000e-03,
-9.5439452e-01,9.60000e-03,
-9.5366210e-01,9.40000e-03,
-9.5292968e-01,9.80000e-03,
-9.5219725e-01,9.80000e-03,
-9.5146483e-01,9.80000e-03,
-9.5073241e-01,9.80000e-03,
-9.4999999e-01,9.60000e-03,
-9.4926757e-01,9.80000e-03,
-9.4853514e-01,9.60000e-03,
-9.4780272e-01,9.80000e-03,
-9.4707030e-01,9.60000e-03,
-9.4633788e-01,9.80000e-03,
-9.4560546e-01,9.40000e-03,
-9.4487303e-01,9.80000e-03,
-9.4414061e-01,9.80000e-03,
-9.4340819e-01,9.80000e-03,
-9.4267577e-01,9.80000e-03,
-9.4194335e-01,9.80000e-03,
-9.4121093e-01,9.60000e-03,
-9.4047850e-01,9.80000e-03,
-9.3974608e-01,9.60000e-03,
-9.3901366e-01,9.80000e-03,
-9.3828124e-01,9.60000e-03,
-9.3754882e-01,9.80000e-03,
-9.3681639e-01,9.80000e-03,
-9.3608397e-01,9.80000e-03,
-9.3535155e-01,9.80000e-03,
-9.3461913e-01,9.80000e-03,
-9.3388671e-01,9.80000e-03,
-9.3315428e-01,9.80000e-03,
-9.3242186e-01,9.80000e-03,
-9.3168944e-01,9.80000e-03,
-9.3095702e-01,9.80000e-03,
-9.3022460e-01,9.80000e-03,
-9.2949218e-01,9.80000e-03,
-9.2875975e-01,9.80000e-03,
-9.2802733e-01,9.80000e-03,
-9.2729491e-01,9.80000e-03,
-9.2656249e-01,9.60000e-03,
-9.2583007e-01,9.80000e-03,
-9.2509764e-01,9.80000e-03,
-9.2436522e-01,9.80000e-03,
-9.2363280e-01,9.80000e-03,
-9.2290038e-01,9.80000e-03,
-9.2216796e-01,9.80000e-03,
-9.2143553e-01,9.80000e-03,
-9.2070311e-01,9.80000e-03,
-9.1997069e-01,9.80000e-03,
-9.1923827e-01,9.80000e-03,
-9.1850585e-01,9.80000e-03,
-9.1777343e-01,9.80000e-03,
-9.1704100e-01,9.80000e-03,
-9.1630858e-01,9.80000e-03,
-9.1557616e-01,9.80000e-03,
-9.1484374e-01,9.80000e-03,
-9.1411132e-01,9.80000e-03,
-9.1337889e-01,9.80000e-03,
-9.1264647e-01,1.00000e-02,
-9.1191405e-01,9.80000e-03,
-9.1118163e-01,1.00000e-02,
-9.1044921e-01,9.80000e-03,
-9.0971678e-01,9.80000e-03,
-9.0898436e-01,9.80000e-03,
-9.0825194e-01,9.80000e-03,
-9.0751952e-01,9.80000e-03,
-9.0678710e-01,9.80000e-03,
-9.0605468e-01,9.80000e-03,
-9.0532225e-01,1.00000e-02,
-9.0458983e-01,9.80000e-03,
-9.0385741e-01,9.80000e-03,
-9.0312499e-01,9.80000e-03,
-9.0239257e-01,9.80000e-03,
-9.0166014e-01,9.80000e-03,
-9.0092772e-01,1.00000e-02,
-9.0019530e-01,9.80000e-03,
-8.9946288e-01,9.80000e-03,
-8.9873046e-01,9.80000e-03,
-8.9799803e-01,1.00000e-02,
-8.9726561e-01,9.80000e-03,
-8.9653319e-01,9.80000e-03,
-8.9580077e-01,9.80000e-03,
-8.9506835e-01,9.80000e-03,
-8.9433593e-01,9.80000e-03,
-8.9360350e-01,1.00000e-02,
-8.9287108e-01,9.80000e-03,
-8.9213866e-01,1.00000e-02,
-8.9140624e-01,1.00000e-02,
-8.9067382e-01,1.00000e-02,
-8.8994139e-01,1.00000e-02,
-8.8920897e-01,1.00000e-02,
-8.8847655e-01,9.80000e-03,
-8.8774413e-01,1.00000e-02,
-8.8701171e-01,1.00000e-02,
-8.8627928e-01,1.00000e-02,
-8.8554686e-01,1.00000e-02,
-8.8481444e-01,1.00000e-02,
-8.8408202e-01,1.00000e-02,
-8.8334960e-01,1.00000e-02,
-8.8261718e-01,9.80000e-03,
-8.8188475e-01,9.80000e-03,
-8.8115233e-01,9.80000e-03,
-8.8041991e-01,1.00000e-02,
-8.7968749e-01,9.80000e-03,
-8.7895507e-01,1.00000e-02,
-8.7822264e-01,1.00000e-02,
-8.7749022e-01,1.00000e-02,
-8.7675780e-01,1.00000e-02,
-8.7602538e-01,9.80000e-03,
-8.7529296e-01,1.00000e-02,
-8.7456053e-01,1.00000e-02,
-8.7382811e-01,1.00000e-02,
-8.7309569e-01,1.00000e-02,
-8.7236327e-01,1.02000e-02,
-8.7163085e-01,1.00000e-02,
-8.7089843e-01,9.80000e-03,
-8.7016600e-01,1.00000e-02,
-8.6943358e-01,9.80000e-03,
-8.6870116e-01,1.00000e-02,
-8.6796874e-01,1.00000e-02,
-8.6723632e-01,1.00000e-02,
-8.6650389e-01,1.00000e-02,
-8.6577147e-01,1.00000e-02,
-8.6503905e-01,1.00000e-02,
-8.6430663e-01,1.00000e-02,
-8.6357421e-01,1.00000e-02,
-8.6284178e-01,1.00000e-02,
-8.6210936e-01,9.80000e-03,
-8.6137694e-01,1.00000e-02,
-8.6064452e-01,1.00000e-02,
-8.5991210e-01,1.00000e-02,
-8.5917968e-01,1.00000e-02,
-8.5844725e-01,1.00000e-02,
-8.5771483e-01,1.00000e-02,
-8.5698241e-01,1.00000e-02,
-8.5624999e-01,1.00000e-02,
-8.5551757e-01,1.00000e-02,
-8.5478514e-01,1.00000e-02,
-8.5405272e-01,1.02000e-02,
-8.5332030e-01,1.02000e-02,
-8.5258788e-01,1.02000e-02,
-8.5185546e-01,1.00000e-02,
-8.5112303e-01,1.02000e-02,
-8.5039061e-01,1.02000e-02,
-8.4965819e-01,1.00000e-02,
-8.4892577e-01,1.02000e-02,
-8.4819335e-01,1.02000e-02,
-8.4746093e-01,1.00000e-02,
-8.4672850e-01,1.02000e-02,
-8.4599608e-01,1.02000e-02,
-8.4526366e-01,1.00000e-02,
-8.4453124e-01,1.00000e-02,
-8.4379882e-01,1.02000e-02,
-8.4306639e-01,1.02000e-02,
-8.4233397e-01,1.00000e-02,
-8.4160155e-01,1.02000e-02,
-8.4086913e-01,1.02000e-02,
-8.4013671e-01,1.02000e-02,
-8.3940428e-01,1.00000e-02,
-8.3867186e-01,1.00000e-02,
-8.3793944e-01,1.02000e-02,
-8.3720702e-01,9.80000e-03,
-8.3647460e-01,1.02000e-02,
-8.3574218e-01,1.00000e-02,
-8.3500975e-01,1.02000e-02,
-8.3427733e-01,1.02000e-02,
-8.3354491e-01,1.02000e-02,
-8.3281249e-01,1.02000e-02,
-8.3208007e-01,1.02000e-02,
-8.3134764e-01,1.02000e-02,
-8.3061522e-01,1.00000e-02,
-8.2988280e-01,1.02000e-02,
-8.2915038e-01,1.02000e-02,
-8.2841796e-01,1.02000e-02,
-8.2768553e-01,1.00000e-02,
-8.2695311e-01,1.02000e-02,
-8.2622069e-01,1.02000e-02,
-8.2548827e-01,1.02000e-02,
-8.2475585e-01,1.02000e-02,
-8.2402343e-01,1.02000e-02,
-8.2329100e-01,1.02000e-02,
-8.2255858e-01,1.00000e-02,
-8.2182616e-01,1.02000e-02,
-8.2109374e-01,1.02000e-02,
-8.2036132e-01,1.02000e-02,
-8.1962889e-01,1.02000e-02,
-8.1889647e-01,1.02000e-02,
-8.1816405e-01,1.02000e-02,
-8.1743163e-01,1.02000e-02,
-8.1669921e-01,1.02000e-02,
-8.1596678e-01,1.02000e-02,
-8.1523436e-01,1.06000e-02,
-8.1450194e-01,1.02000e-02,
-8.1376952e-01,1.06000e-02,
-8.1303710e-01,1.04000e-02,
-8.1230468e-01,1.02000e-02,
-8.1157225e-01,1.04000e-02,
-8.1083983e-01,1.04000e-02,
-8.1010741e-01,1.02000e-02,
-8.0937499e-01,1.04000e-02,
-8.0864257e-01,1.04000e-02,
-8.0791014e-01,1.02000e-02,
-8.0717772e-01,1.02000e-02,
-8.0644530e-01,1.00000e-02,
-8.0571288e-01,1.02000e-02,
-8.0498046e-01,1.02000e-02,
-8.0424803e-01,1.06000e-02,
-8.0351561e-01,1.02000e-02,
-8.0278319e-01,1.02000e-02,
-8.0205077e-01,1.02000e-02,
-8.0131835e-01,1.02000e-02,
-8.0058593e-01,1.04000e-02,
-7.9985350e-01,1.04000e-02,
-7.9912108e-01,1.02000e-02,
-7.9838866e-01,1.04000e-02,
-7.9765624e-01,1.02000e-02,
-7.9692382e-01,1.06000e-02,
-7.9619139e-01,1.04000e-02,
-7.9545897e-01,1.02000e-02,
-7.9472655e-01,1.02000e-02,
-7.9399413e-01,1.04000e-02,
-7.9326171e-01,1.04000e-02,
-7.9252928e-01,1.06000e-02,
-7.9179686e-01,1.06000e-02,
-7.9106444e-01,1.06000e-02,
-7.9033202e-01,1.04000e-02,
-7.8959960e-01,1.06000e-02,
-7.8886718e-01,1.04000e-02,
-7.8813475e-01,1.06000e-02,
-7.8740233e-01,1.04000e-02,
-7.8666991e-01,1.04000e-02,
-7.8593749e-01,1.06000e-02,
-7.8520507e-01,1.06000e-02,
-7.8447264e-01,1.04000e-02,
-7.8374022e-01,1.04000e-02,
-7.8300780e-01,1.04000e-02,
-7.8227538e-01,1.04000e-02,
-7.8154296e-01,1.04000e-02,
-7.8081053e-01,1.06000e-02,
-7.8007811e-01,1.06000e-02,
-7.7934569e-01,1.06000e-02,
-7.7861327e-01,1.06000e-02,
-7.7788085e-01,1.06000e-02,
-7.7714843e-01,1.06000e-02,
-7.7641600e-01,1.06000e-02,
-7.7568358e-01,1.06000e-02,
-7.7495116e-01,1.06000e-02,
-7.7421874e-01,1.04000e-02,
-7.7348632e-01,1.04000e-02,
-7.7275389e-01,1.06000e-02,
-7.7202147e-01,1.06000e-02,
-7.7128905e-01,1.06000e-02,
-7.7055663e-01,1.04000e-02,
-7.6982421e-01,1.04000e-02,
-7.6909178e-01,1.06000e-02,
-7.6835936e-01,1.06000e-02,
-7.6762694e-01,1.06000e-02,
-7.6689452e-01,1.02000e-02,
-7.6616210e-01,1.06000e-02,
-7.6542968e-01,1.04000e-02,
-7.6469725e-01,1.06000e-02,
-7.6396483e-01,1.04000e-02,
-7.6323241e-01,1.06000e-02,
-7.6249999e-01,1.04000e-02,
-7.6176757e-01,1.06000e-02,
-7.6103514e-01,1.06000e-02,
-7.6030272e-01,1.06000e-02,
-7.5957030e-01,1.04000e-02,
-7.5883788e-01,1.06000e-02,
-7.5810546e-01,1.06000e-02,
-7.5737303e-01,1.06000e-02,
-7.5664061e-01,1.06000e-02,
-7.5590819e-01,1.06000e-02,
-7.5517577e-01,1.06000e-02,
-7.5444335e-01,1.08000e-02,
-7.5371093e-01,1.06000e-02,
-7.5297850e-01,1.06000e-02,
-7.5224608e-01,1.06000e-02,
-7.5151366e-01,1.08000e-02,
-7.5078124e-01,1.06000e-02,
-7.5004882e-01,1.06000e-02,
-7.4931639e-01,1.06000e-02,
-7.4858397e-01,1.08000e-02,
-7.4785155e-01,1.06000e-02,
-7.4711913e-01,1.06000e-02,
-7.4638671e-01,1.06000e-02,
-7.4565428e-01,1.08000e-02,
-7.4492186e-01,1.06000e-02,
-7.4418944e-01,1.06000e-02,
-7.4345702e-01,1.06000e-02,
-7.4272460e-01,1.06000e-02,
-7.4199218e-01,1.08000e-02,
-7.4125975e-01,1.08000e-02,
-7.4052733e-01,1.06000e-02,
-7.3979491e-01,1.08000e-02,
-7.3906249e-01,1.08000e-02,
-7.3833007e-01,1.06000e-02,
-7.3759764e-01,1.08000e-02,
-7.3686522e-01,1.06000e-02,
-7.3613280e-01,1.06000e-02,
-7.3540038e-01,1.06000e-02,
-7.3466796e-01,1.08000e-02,
-7.3393553e-01,1.08000e-02,
-7.3320311e-01,1.06000e-02,
-7.3247069e-01,1.08000e-02,
-7.3173827e-01,1.08000e-02,
-7.3100585e-01,1.08000e-02,
-7.3027343e-01,1.06000e-02,
-7.2954100e-01,1.08000e-02,
-7.2880858e-01,1.08000e-02,
-7.2807616e-01,1.08000e-02,
-7.2734374e-01,1.06000e-02,
-7.2661132e-01,1.10000e-02,
-7.2587889e-01,1.08000e-02,
-7.2514647e-01,1.08000e-02,
-7.2441405e-01,1.06000e-02,
-7.2368163e-01,1.08000e-02,
-7.2294921e-01,1.08000e-02,
-7.2221678e-01,1.08000e-02,
-7.2148436e-01,1.08000e-02,
-7.2075194e-01,1.06000e-02,
-7.2001952e-01,1.08000e-02,
-7.1928710e-01,1.08000e-02,
-7.1855468e-01,1.08000e-02,
-7.1782225e-01,1.08000e-02,
-7.1708983e-01,1.08000e-02,
-7.1635741e-01,1.08000e-02,
-7.1562499e-01,1.08000e-02,
-7.1489257e-01,1.08000e-02,
-7.1416014e-01,1.08000e-02,
-7.1342772e-01,1.08000e-02,
-7.1269530e-01,1.08000e-02,
-7.1196288e-01,1.08000e-02,
-7.1123046e-01,1.08000e-02,
-7.1049803e-01,1.10000e-02,
-7.0976561e-01,1.08000e-02,
-7.0903319e-01,1.06000e-02,
-7.0830077e-01,1.08000e-02,
-7.0756835e-01,1.08000e-02,
-7.0683593e-01,1.08000e-02,
-7.0610350e-01,1.08000e-02,
-7.0537108e-01,1.08000e-02,
-7.0463866e-01,1.08000e-02,
-7.0390624e-01,1.08000e-02,
-7.0317382e-01,1.08000e-02,
-7.0244139e-01,1.08000e-02,
-7.0170897e-01,1.08000e-02,
-7.0097655e-01,1.10000e-02,
-7.0024413e-01,1.08000e-02,
-6.9951171e-01,1.10000e-02,
-6.9877928e-01,1.10000e-02,
-6.9804686e-01,1.08000e-02,
-6.9731444e-01,1.08000e-02,
-6.9658202e-01,1.10000e-02,
-6.9584960e-01,1.08000e-02,
-6.9511718e-01,1.08000e-02,
-6.9438475e-01,1.10000e-02,
-6.9365233e-01,1.08000e-02,
-6.9291991e-01,1.10000e-02,
-6.9218749e-01,1.08000e-02,
-6.9145507e-01,1.10000e-02,
-6.9072264e-01,1.08000e-02,
-6.8999022e-01,1.10000e-02,
-6.8925780e-01,1.10000e-02,
-6.8852538e-01,1.08000e-02,
-6.8779296e-01,1.10000e-02,
-6.8706053e-01,1.10000e-02,
-6.8632811e-01,1.10000e-02,
-6.8559569e-01,1.10000e-02,
-6.8486327e-01,1.10000e-02,
-6.8413085e-01,1.10000e-02,
-6.8339843e-01,1.10000e-02,
-6.8266600e-01,1.08000e-02,
-6.8193358e-01,1.08000e-02,
-6.8120116e-01,1.10000e-02,
-6.8046874e-01,1.10000e-02,
-6.7973632e-01,1.10000e-02,
-6.7900389e-01,1.10000e-02,
-6.7827147e-01,1.10000e-02,
-6.7753905e-01,1.10000e-02,
-6.7680663e-01,1.10000e-02,
-6.7607421e-01,1.10000e-02,
-6.7534178e-01,1.10000e-02,
-6.7460936e-01,1.10000e-02,
-6.7387694e-01,1.10000e-02,
-6.7314452e-01,1.10000e-02,
-6.7241210e-01,1.10000e-02,
-6.7167968e-01,1.10000e-02,
-6.7094725e-01,1.10000e-02,
-6.7021483e-01,1.10000e-02,
-6.6948241e-01,1.10000e-02,
-6.6874999e-01,1.10000e-02,
-6.6801757e-01,1.10000e-02,
-6.6728514e-01,1.10000e-02,
-6.6655272e-01,1.10000e-02,
-6.6582030e-01,1.08000e-02,
-6.6508788e-01,1.10000e-02,
-6.6435546e-01,1.10000e-02,
-6.6362303e-01,1.10000e-02,
-6.6289061e-01,1.10000e-02,
-6.6215819e-01,1.10000e-02,
-6.6142577e-01,1.08000e-02,
-6.6069335e-01,1.10000e-02,
-6.5996093e-01,1.08000e-02,
-6.5922850e-01,1.10000e-02,
-6.5849608e-01,1.10000e-02,
-6.5776366e-01,1.10000e-02,
-6.5703124e-01,1.10000e-02,
-6.5629882e-01,1.10000e-02,
-6.5556639e-01,1.12000e-02,
-6.5483397e-01,1.14000e-02,
-6.5410155e-01,1.10000e-02,
-6.5336913e-01,1.12000e-02,
-6.5263671e-01,1.10000e-02,
-6.5190428e-01,1.10000e-02,
-6.5117186e-01,1.10000e-02,
-6.5043944e-01,1.12000e-02,
-6.4970702e-01,1.10000e-02,
-6.4897460e-01,1.10000e-02,
-6.4824218e-01,1.10000e-02,
-6.4750975e-01,1.10000e-02,
-6.4677733e-01,1.08000e-02,
-6.4604491e-01,1.10000e-02,
-6.4531249e-01,1.10000e-02,
-6.4458007e-01,1.14000e-02,
-6.4384764e-01,1.10000e-02,
-6.4311522e-01,1.12000e-02,
-6.4238280e-01,1.10000e-02,
-6.4165038e-01,1.12000e-02,
-6.4091796e-01,1.14000e-02,
-6.4018553e-01,1.12000e-02,
-6.3945311e-01,1.14000e-02,
-6.3872069e-01,1.14000e-02,
-6.3798827e-01,1.12000e-02,
-6.3725585e-01,1.12000e-02,
-6.3652343e-01,1.14000e-02,
-6.3579100e-01,1.14000e-02,
-6.3505858e-01,1.12000e-02,
-6.3432616e-01,1.12000e-02,
-6.3359374e-01,1.12000e-02,
-6.3286132e-01,1.12000e-02,
-6.3212889e-01,1.10000e-02,
-6.3139647e-01,1.14000e-02,
-6.3066405e-01,1.10000e-02,
-6.2993163e-01,1.10000e-02,
-6.2919921e-01,1.10000e-02,
-6.2846678e-01,1.14000e-02,
-6.2773436e-01,1.14000e-02,
-6.2700194e-01,1.12000e-02,
-6.2626952e-01,1.14000e-02,
-6.2553710e-01,1.12000e-02,
-6.2480468e-01,1.12000e-02,
-6.2407225e-01,1.14000e-02,
-6.2333983e-01,1.14000e-02,
-6.2260741e-01,1.14000e-02,
-6.2187499e-01,1.12000e-02,
-6.2114257e-01,1.14000e-02,
-6.2041014e-01,1.14000e-02,
-6.1967772e-01,1.14000e-02,
-6.1894530e-01,1.14000e-02,
-6.1821288e-01,1.14000e-02,
-6.1748046e-01,1.14000e-02,
-6.1674803e-01,1.14000e-02,
-6.1601561e-01,1.14000e-02,
-6.1528319e-01,1.14000e-02,
-6.1455077e-01,1.14000e-02,
-6.1381835e-01,1.14000e-02,
-6.1308593e-01,1.14000e-02,
-6.1235350e-01,1.14000e-02,
-6.1162108e-01,1.14000e-02,
-6.1088866e-01,1.14000e-02,
-6.1015624e-01,1.14000e-02,
-6.0942382e-01,1.12000e-02,
-6.0869139e-01,1.14000e-02,
-6.0795897e-01,1.14000e-02,
-6.0722655e-01,1.14000e-02,
-6.0649413e-01,1.14000e-02,
-6.0576171e-01,1.14000e-02,
-6.0502928e-01,1.14000e-02,
-6.0429686e-01,1.16000e-02,
-6.0356444e-01,1.14000e-02,
-6.0283202e-01,1.14000e-02,
-6.0209960e-01,1.14000e-02,
-6.0136718e-01,1.14000e-02,
-6.0063475e-01,1.14000e-02,
-5.9990233e-01,1.14000e-02,
-5.9916991e-01,1.14000e-02,
-5.9843749e-01,1.14000e-02,
-5.9770507e-01,1.14000e-02,
-5.9697264e-01,1.14000e-02,
-5.9624022e-01,1.14000e-02,
-5.9550780e-01,1.14000e-02,
-5.9477538e-01,1.14000e-02,
-5.9404296e-01,1.14000e-02,
-5.9331053e-01,1.14000e-02,
-5.9257811e-01,1.14000e-02,
-5.9184569e-01,1.14000e-02,
-5.9111327e-01,1.14000e-02,
-5.9038085e-01,1.16000e-02,
-5.8964843e-01,1.14000e-02,
-5.8891600e-01,1.14000e-02,
-5.8818358e-01,1.14000e-02,
-5.8745116e-01,1.14000e-02,
