129,18,144,23.87585532746823
114,26,125,23.900293255131963
107,20,142,23.924731182795696
91,19,148,23.949169110459433
101,17,122,23.973607038123166
98,19,135,23.9980449657869
77,16,115,24.022482893450636
107,23,118,24.04692082111437
87,12,120,24.071358748778103
90,16,94,24.095796676441836
94,15,112,24.120234604105573
82,18,99,24.144672531769306
77,16,114,24.16911045943304
82,10,95,24.193548387096772
81,16,87,24.21798631476051
71,15,103,24.242424242424242
73,18,86,24.266862170087975
51,20,94,24.29130009775171
82,7,88,24.315738025415445
68,19,85,24.34017595307918
77,19,77,24.364613880742912
84,16,94,24.389051808406645
67,15,66,24.41348973607038
62,17,72,24.437927663734115
69,22,77,24.462365591397848
67,6,71,24.48680351906158
46,12,67,24.511241446725318
49,23,59,24.53567937438905
51,14,73,24.560117302052785
57,19,70,24.584555229716518
51,15,61,24.608993157380255
47,9,59,24.633431085043988
48,5,68,24.65786901270772
48,11,69,24.682306940371454
49,12,54,24.70674486803519
51,12,58,24.731182795698924
45,14,52,24.755620723362657
42,15,37,24.78005865102639
48,12,54,24.804496578690127
35,12,51,24.82893450635386
36,16,45,24.853372434017594
43,12,66,24.877810361681327
45,15,54,24.902248289345064
40,14,49,24.926686217008797
45,11,54,24.95112414467253
36,19,34,24.975562072336263
38,9,43,25.0
