57,11,45,2327,9,17,48,32,34,6,11.485826001955035
59,8,33,2301,7,15,37,30,32,6,11.510263929618768
68,11,41,2354,2,20,35,28,21,4,11.534701857282503
61,9,33,2415,4,20,24,41,15,9,11.559139784946236
62,8,28,2378,6,16,43,28,22,10,11.583577712609971
62,9,39,2454,3,12,41,26,24,10,11.608015640273704
66,9,38,2403,8,25,43,26,29,8,11.63245356793744
59,13,36,2386,5,24,39,32,27,12,11.656891495601172
64,11,35,2463,5,16,42,28,25,5,11.681329423264907
78,10,30,2627,4,18,35,45,20,6,11.70576735092864
81,1,37,2471,6,15,39,39,15,7,11.730205278592376
76,9,43,2548,8,14,43,27,23,11,11.754643206256109
75,13,39,2661,5,18,42,26,21,6,11.779081133919844
71,8,32,2585,6,18,39,30,25,7,11.803519061583577
66,7,30,2703,6,20,40,20,26,11,11.827956989247312
67,10,31,2686,6,17,46,32,37,14,11.852394916911045
60,9,35,2780,5,15,35,24,25,8,11.87683284457478
55,6,36,2688,6,18,35,16,26,16,11.901270772238513
73,9,30,2857,4,17,33,38,22,11,11.925708699902248
43,7,35,2799,7,14,43,30,23,7,11.950146627565982
55,10,29,2888,5,16,33,31,21,8,11.974584555229717
68,9,35,2924,2,16,37,26,22,9,11.99902248289345
73,3,34,2887,1,22,33,28,19,5,12.023460410557185
44,8,43,2901,4,20,43,32,23,9,12.047898338220918
67,9,30,2940,2,13,50,22,22,6,12.072336265884653
56,6,25,2983,8,17,34,25,25,8,12.096774193548386
60,9,31,3015,6,23,38,28,21,20,12.121212121212121
58,12,41,3061,3,22,51,31,26,15,12.145650048875854
55,8,32,3000,7,11,42,35,15,13,12.17008797653959
49,8,36,3048,4,15,38,34,24,8,12.194525904203322
49,9,32,3011,7,16,39,32,23,11,12.218963831867057
49,12,36,3081,6,19,36,33,23,9,12.24340175953079
55,4,35,3106,3,20,39,35,23,9,12.267839687194526
54,8,32,3094,3,18,36,29,22,3,12.292277614858259
62,12,26,3034,5,16,37,31,27,5,12.316715542521994
52,8,29,2984,7,17,34,25,31,9,12.341153470185727
54,8,35,3146,6,21,43,20,23,10,12.365591397849462
47,5,30,2972,6,13,37,29,29,5,12.390029325513195
52,6,33,2927,3,22,35,28,14,8,12.41446725317693
54,11,38,2999,5,17,39,35,26,6,12.438905180840663
46,6,38,2985,6,18,41,22,17,10,12.463343108504398
44,5,41,3020,5,11,33,36,27,10,12.487781036168132
59,8,41,2946,3,26,51,26,17,5,12.512218963831867
40,10,37,2937,4,17,43,34,14,6,12.536656891495602
41,13,36,2997,3,13,35,29,14,3,12.561094819159335
65,4,40,2968,4,13,37,30,21,11,12.58553274682307
55,9,41,3014,5,13,30,28,17,10,12.609970674486803
58,9,38,2967,10,15,49,18,26,4,12.634408602150538
49,8,35,2877,3,17,42,31,23,5,12.658846529814271
62,3,33,2795,4,18,38,28,23,6,12.683284457478006
65,13,25,2888,3,26,40,21,17,7,12.70772238514174
57,8,39,2786,5,16,36,41,24,10,12.732160312805474
54,8,21,2695,8,18,37,27,21,9,12.756598240469208
59,12,36,2796,4,23,56,26,18,9,12.781036168132943
60,14,28,2741,7,10,43,37,27,14,12.805474095796676
46,8,41,2613,7,14,34,32,15,11,12.82991202346041
53,12,35,2555,3,18,40,28,31,5,12.854349951124144
63,2,46,2603,5,16,40,35,34,12,12.878787878787879
59,6,54,2557,5,18,51,29,19,6,12.903225806451612
59,6,46,2485,6,18,51,33,19,8,12.927663734115347
51,11,39,2605,4,15,49,24,21,9,12.95210166177908
41,6,33,2393,5,20,44,32,22,10,12.976539589442815
60,6,39,2431,3,19,47,33,15,8,13.000977517106548
64,13,28,2427,7,22,50,33,31,3,13.025415444770283
55,12,31,2270,8,14,45,21,21,5,13.049853372434017
56,8,27,2265,7,20,38,27,23,9,13.074291300097752
51,4,36,2222,5,18,34,38,17,11,13.098729227761485
48,5,42,2166,4,21,31,29,22,4,13.12316715542522
49,8,34,2214,6,28,38,26,25,6,13.147605083088953
46,4,33,2162,5,12,42,40,22,6,13.172043010752688
50,5,32,2111,6,24,34,30,20,6,13.196480938416421
51,10,34,2095,10,19,33,20,25,12,13.220918866080156
55,10,31,2004,7,16,39,27,21,10,13.24535679374389
55,9,30,1999,5,21,44,28,27,6,13.269794721407624
37,7,36,1966,3,20,27,42,29,12,13.294232649071358
49,11,42,1945,4,12,55,32,22,10,13.318670576735093
50,12,27,2053,9,16,41,31,26,6,13.343108504398826
61,1,45,1881,5,15,43,30,22,5,13.36754643206256
60,1,32,1881,6,18,37,30,17,7,13.391984359726294
51,6,39,1767,2,14,39,26,23,7,13.416422287390029
61,9,38,1677,4,12,50,28,21,11,13.440860215053762
54,3,21,1766,6,11,45,36,27,20,13.465298142717497
56,5,29,1748,7,17,50,21,23,5,13.48973607038123
42,4,30,1733,9,18,39,21,24,8,13.514173998044965
43,7,30,1703,1,11,35,32,22,12,13.538611925708699
48,10,24,1659,1,16,26,20,24,5,13.563049853372434
46,12,33,1663,7,19,40,27,21,6,13.587487781036168
51,7,30,1591,6,18,36,30,37,8,13.611925708699902
50,11,26,1538,3,23,43,32,23,6,13.636363636363637
57,10,28,1532,6,15,51,43,33,6,13.66080156402737
50,9,35,1482,6,21,38,24,18,8,13.685239491691105
49,13,36,1519,4,17,44,25,16,7,13.709677419354838
66,6,24,1472,7,11,36,28,26,10,13.734115347018573
43,8,27,1436,4,11,38,24,15,8,13.758553274682306
55,8,36,1420,5,23,37,21,25,7,13.782991202346041
70,6,38,1386,8,6,52,29,27,8,13.807429130009774
66,11,42,1398,6,15,38,28,20,5,13.83186705767351
57,11,39,1377,4,19,45,28,26,7,13.856304985337243
46,9,30,1357,6,11,42,31,24,15,13.880742913000978
53,3,26,1339,8,18,43,27,16,7,13.90518084066471
50,8,30,1370,7,18,33,36,24,12,13.929618768328446
45,7,32,1278,8,11,24,27,31,8,13.954056695992179
37,13,35,1297,7,13,49,27,21,11,13.978494623655914
58,10,28,1170,3,17,34,30,23,4,14.002932551319647
45,10,31,1272,1,15,40,28,15,8,14.027370478983382
43,5,33,1177,4,23,41,25,22,8,14.051808406647115
45,14,31,1216,3,6,46,39,22,10,14.07624633431085
43,2,34,1198,3,16,35,24,21,6,14.100684261974584
44,7,36,1135,7,22,40,28,22,10,14.125122189638319
42,4,39,1143,6,17,41,25,19,8,14.149560117302052
53,8,32,1133,1,20,47,18,21,7,14.173998044965787
49,7,30,1087,4,19,30,26,23,7,14.19843597262952
36,17,30,1135,1,21,41,26,22,2,14.222873900293255
61,8,34,1070,3,14,33,30,30,6,14.247311827956988
47,9,38,1067,6,11,37,38,19,9,14.271749755620723
48,9,34,1097,8,12,51,37,25,10,14.296187683284456
39,6,31,1010,7,19,43,25,21,9,14.320625610948191
49,8,33,1074,4,16,46,31,25,7,14.345063538611925
46,11,27,1067,8,15,41,39,22,3,14.36950146627566
49,3,44,995,4,14,46,33,28,8,14.393939393939393
58,7,37,949,6,19,30,25,21,9,14.418377321603128
39,9,38,1010,6,13,47,25,22,14,14.442815249266861
39,14,33,1114,4,16,40,29,21,9,14.467253176930596
48,9,34,932,11,20,44,27,29,8,14.491691104594329
50,12,32,918,4,16,37,22,25,11,14.516129032258064
50,9,32,954,3,12,45,29,32,9,14.540566959921797
43,11,24,1034,8,17,33,29,17,12,14.565004887585532
39,8,40,962,6,12,34,31,19,10,14.589442815249265
51,12,30,925,3,14,37,26,20,9,14.613880742913
50,3,37,943,5,13,34,40,30,6,14.638318670576735
54,6,35,952,8,17,32,37,14,7,14.662756598240469
44,8,36,891,12,16,29,28,22,4,14.687194525904204
49,2,33,952,3,12,38,18,20,11,14.711632453567937
55,3,40,929,5,16,39,34,24,7,14.736070381231672
39,8,43,931,1,24,44,29,19,7,14.760508308895405
47,7,40,991,3,29,39,22,21,7,14.78494623655914
43,12,41,904,7,14,43,26,20,8,14.809384164222873
52,5,34,922,4,12,41,31,28,11,14.833822091886608
55,8,38,892,4,19,44,27,20,13,14.858260019550341
61,6,35,896,2,18,31,23,27,11,14.882697947214076
37,11,37,883,4,23,32,24,20,10,14.90713587487781
48,8,37,905,3,10,33,31,22,7,14.931573802541545
57,9,33,873,3,18,50,31,23,7,14.956011730205278
64,7,34,865,4,10,41,26,23,9,14.980449657869013
52,3,35,908,5,13,38,29,25,11,15.004887585532746
40,10,28,858,4,16,36,27,32,9,15.029325513196481
57,5,33,872,5,9,33,20,18,9,15.053763440860214
36,9,32,925,1,10,37,31,16,8,15.078201368523949
46,5,30,887,3,21,36,22,33,6,15.102639296187682
46,8,33,890,7,13,41,28,18,10,15.127077223851417
43,8,41,934,8,21,42,31,30,8,15.15151515151515
37,7,35,801,2,22,37,34,22,8,15.175953079178885
48,8,45,913,6,12,39,31,29,2,15.200391006842619
45,9,26,786,4,15,31,31,19,7,15.224828934506354
54,9,33,871,7,15,34,30,31,8,15.249266862170087
48,8,26,873,7,14,36,33,23,15,15.273704789833822
36,8,36,867,7,16,28,34,25,11,15.298142717497555
47,14,31,892,6,18,43,20,29,8,15.32258064516129
32,8,35,890,4,9,35,32,20,6,15.347018572825023
50,10,44,946,6,18,41,37,22,7,15.371456500488758
63,9,34,903,4,19,50,22,23,8,15.395894428152491
44,7,33,818,3,16,44,22,16,5,15.420332355816226
47,10,34,871,4,20,45,16,15,8,15.44477028347996
49,12,29,842,2,9,33,30,19,9,15.469208211143695
57,9,45,919,6,20,28,21,17,10,15.493646138807428
61,7,32,819,5,9,40,28,25,7,15.518084066471163
45,7,32,833,6,15,41,25,20,9,15.542521994134896
59,7,32,831,10,14,48,21,23,14,15.566959921798631
37,11,44,867,1,20,38,21,26,12,15.591397849462364
31,7,30,885,5,19,35,28,21,5,15.6158357771261
53,7,38,880,3,8,45,25,23,8,15.640273704789834
56,10,29,847,4,11,39,23,17,7,15.664711632453567
41,6,25,827,5,8,45,26,32,11,15.689149560117302
41,6,33,862,5,20,36,29,23,10,15.713587487781036
50,8,33,846,5,17,29,28,23,4,15.73802541544477
44,11,41,797,6,13,41,28,25,2,15.762463343108504
38,7,22,861,6,10,42,31,15,4,15.786901270772239
47,9,31,808,4,16,35,32,21,6,15.811339198435972
47,10,28,885,2,22,35,20,21,7,15.835777126099707
35,11,44,935,2,17,47,37,24,3,15.86021505376344
49,2,31,856,3,17,29,31,34,3,15.884652981427175
47,4,43,878,1,15,38,30,28,13,15.909090909090908
59,6,33,891,6,19,38,31,18,7,15.933528836754643
39,5,32,897,4,22,39,27,17,10,15.957966764418376
45,8,35,896,6,16,50,32,31,9,15.982404692082111
51,8,37,900,8,16,40,27,17,8,16.006842619745846
67,9,36,907,4,15,39,22,20,8,16.03128054740958
31,5,45,851,3,15,43,24,13,7,16.055718475073313
42,11,27,857,2,13,34,36,15,12,16.080156402737046
42,9,33,899,2,14,54,27,17,10,16.104594330400783
60,5,57,945,8,13,45,21,31,12,16.129032258064516
34,6,29,853,5,14,47,34,21,6,16.15347018572825
53,7,46,927,1,17,44,26,24,8,16.177908113391982
57,6,32,869,5,16,37,18,21,9,16.20234604105572
33,4,34,908,4,17,37,30,24,8,16.226783968719452
40,8,29,933,4,12,44,32,33,10,16.251221896383186
47,9,29,915,6,20,50,29,20,13,16.27565982404692
58,8,35,921,3,21,40,21,19,11,16.300097751710656
58,10,33,929,4,18,45,25,24,8,16.32453567937439
44,9,29,881,3,23,39,23,26,8,16.348973607038122
37,8,27,956,2,19,39,30,23,7,16.373411534701855
45,13,32,959,7,11,44,23,17,9,16.397849462365592
33,8,36,935,2,16,34,17,29,7,16.422287390029325
48,11,39,987,4,21,47,26,28,7,16.44672531769306
51,8,39,960,7,13,36,24,13,4,16.47116324535679
55,7,34,938,6,28,50,24,30,9,16.49560117302053
57,16,36,964,5,14,55,27,29,8,16.52003910068426
55,5,34,983,4,20,49,23,21,11,16.544477028347995
61,8,28,976,4,18,33,21,21,12,16.568914956011728
41,8,37,983,6,25,37,29,21,11,16.593352883675465
40,12,33,948,5,24,33,35,23,8,16.617790811339198
43,7,30,1016,5,18,38,29,29,9,16.64222873900293
59,12,41,1011,6,18,36,31,36,6,16.666666666666664
40,10,30,1045,5,20,43,26,17,5,16.6911045943304
46,8,38,1008,5,17,44,32,21,5,16.715542521994134
60,4,33,1015,5,7,40,26,20,6,16.739980449657867
49,11,42,1021,7,10,56,38,16,14,16.764418377321604
47,7,29,1112,3,9,48,26,34,10,16.788856304985337
47,8,37,1051,8,13,35,28,18,8,16.81329423264907
40,12,42,1057,5,18,44,26,18,7,16.837732160312804
44,8,26,1116,8,22,35,33,32,4,16.86217008797654
57,6,36,1068,5,18,50,32,29,5,16.886608015640274
56,7,39,1139,4,20,45,25,20,7,16.911045943304007
36,5,39,1124,8,12,38,32,28,4,16.93548387096774
46,4,40,1115,6,18,43,27,19,11,16.959921798631477
62,5,31,1143,3,12,46,29,22,6,16.98435972629521
47,7,27,1181,4,14,35,30,30,4,17.008797653958943
43,13,28,1089,7,15,48,27,18,13,17.033235581622677
56,13,35,1186,6,18,44,22,24,5,17.057673509286413
40,8,32,1230,5,17,30,32,19,5,17.082111436950147
55,5,30,1270,2,28,34,24,18,4,17.10654936461388
40,12,43,1199,11,16,44,22,26,11,17.130987292277613
52,11,40,1240,3,12,44,24,23,4,17.15542521994135
44,8,35,1266,6,16,37,27,28,13,17.179863147605083
50,2,29,1309,8,22,37,30,26,14,17.204301075268816
45,7,43,1229,3,11,36,22,17,8,17.22873900293255
55,7,34,1346,4,6,46,30,18,4,17.253176930596286
48,5,38,1311,4,23,33,33,21,12,17.27761485826002
53,4,23,1355,5,20,35,27,21,9,17.302052785923753
56,5,32,1398,1,18,35,28,25,8,17.326490713587486
40,5,30,1473,3,25,29,21,21,20,17.350928641251222
58,5,40,1475,6,17,33,24,14,7,17.375366568914956
48,9,33,1483,9,8,33,29,27,13,17.39980449657869
39,12,40,1512,7,23,34,26,23,8,17.424242424242422
51,10,24,1478,5,20,33,20,25,4,17.44868035190616
58,20,35,1450,5,13,39,28,21,4,17.473118279569892
52,8,34,1512,2,24,37,30,15,3,17.497556207233625
46,5,33,1580,2,15,44,21,19,9,17.52199413489736
34,10,30,1633,6,11,31,24,21,6,17.546432062561095
49,8,39,1582,4,16,45,26,20,13,17.57086999022483
45,4,34,1650,5,12,34,25,21,11,17.59530791788856
65,5,17,1680,4,14,36,31,27,6,17.619745845552295
60,5,33,1689,5,22,50,34,30,9,17.64418377321603
57,10,27,1798,8,15,36,28,19,6,17.668621700879765
39,16,33,1799,6,15,40,38,14,6,17.693059628543498
44,9,37,1840,9,14,33,32,13,8,17.71749755620723
55,7,35,1931,5,10,41,28,28,10,17.741935483870968
56,6,37,1876,5,13,34,32,22,5,17.7663734115347
51,10,19,1993,4,14,37,35,23,8,17.790811339198434
40,9,29,2023,2,19,30,19,19,6,17.81524926686217
53,10,33,2065,3,16,40,26,29,11,17.839687194525904
37,6,43,2161,5,11,40,23,18,6,17.864125122189638
49,5,33,2141,10,15,43,33,25,9,17.88856304985337
43,8,36,2187,6,14,50,41,22,5,17.913000977517108
37,4,31,2185,3,16,40,22,23,11,17.93743890518084
31,10,40,2266,7,19,41,36,16,7,17.961876832844574
39,8,24,2309,5,15,46,29,14,6,17.986314760508307
42,7,28,2388,6,14,49,32,26,13,18.010752688172044
45,9,30,2433,2,20,46,31,25,10,18.035190615835777
56,5,35,2358,3,19,40,34,22,9,18.05962854349951
52,5,42,2509,8,12,35,23,19,5,18.084066471163244
49,8,39,2614,4,11,35,29,20,12,18.10850439882698
41,9,24,2625,4,22,36,34,25,17,18.132942326490713
51,5,31,2693,3,16,41,26,26,7,18.157380254154447
41,3,37,2792,6,22,37,22,24,3,18.18181818181818
43,7,32,2893,5,28,44,27,18,7,18.206256109481917
45,12,29,3000,5,10,41,30,22,13,18.23069403714565
36,8,35,2916,5,18,43,33,12,10,18.255131964809383
45,10,38,2907,1,21,41,22,24,5,18.279569892473116
42,8,35,2983,5,31,44,25,19,10,18.304007820136853
43,9,36,3088,5,10,34,24,22,6,18.328445747800586
36,11,39,3051,5,14,36,36,25,7,18.35288367546432
38,9,27,3289,4,20,42,32,26,9,18.377321603128053
50,10,31,3232,6,18,45,31,27,13,18.40175953079179
50,5,38,3368,11,16,24,28,29,14,18.426197458455523
38,6,27,3385,5,17,39,33,27,11,18.450635386119256
54,4,31,3406,3,16,39,21,19,16,18.47507331378299
56,6,34,3471,5,21,33,24,18,8,18.499511241446726
60,4,28,3554,4,9,50,25,19,5,18.52394916911046
43,10,38,3668,6,19,41,28,18,9,18.548387096774192
41,9,24,3663,8,24,46,28,36,8,18.572825024437925
53,3,33,3684,3,23,37,23,22,12,18.597262952101662
44,8,33,3577,4,17,38,19,33,7,18.621700879765395
50,2,29,3702,5,13,42,42,23,7,18.64613880742913
42,6,26,3838,5,8,32,37,25,7,18.67057673509286
47,6,40,3874,2,13,47,26,19,12,18.6950146627566
57,9,34,3934,4,9,33,25,23,7,18.71945259042033
58,7,32,3879,5,19,41,32,13,7,18.743890518084065
60,5,23,3958,5,23,35,25,19,15,18.768328445747798
55,9,29,4014,5,15,37,35,18,2,18.792766373411535
51,10,25,4054,7,23,52,31,19,3,18.817204301075268
35,6,37,3935,8,20,50,36,23,14,18.841642228739
55,8,42,4027,2,19,42,23,21,2,18.866080156402738
55,11,27,4127,5,14,35,28,21,9,18.89051808406647
43,8,34,4067,11,19,42,16,24,9,18.914956011730204
55,5,40,4024,7,20,51,22,23,4,18.939393939393938
62,10,33,4088,6,20,41,30,22,8,18.963831867057674
53,11,32,4189,4,18,42,25,21,7,18.988269794721408
46,3,38,4124,6,17,30,34,24,7,19.01270772238514
53,7,43,4112,6,19,38,33,17,6,19.037145650048874
53,11,35,4056,1,20,42,32,20,4,19.06158357771261
55,10,40,4126,7,18,43,20,16,17,19.086021505376344
41,11,28,4078,7,19,40,30,19,8,19.110459433040077
28,4,30,4042,9,21,28,32,16,13,19.13489736070381
36,9,31,4095,8,12,29,35,21,10,19.159335288367547
40,10,33,4098,4,16,48,18,18,12,19.18377321603128
49,6,33,3871,3,17,42,29,28,5,19.208211143695014
55,7,32,3934,5,14,26,18,15,8,19.232649071358747
58,11,33,3888,2,18,49,34,20,10,19.257086999022484
43,8,29,4015,1,23,44,28,24,10,19.281524926686217
65,6,30,3899,5,19,43,37,32,6,19.30596285434995
45,9,40,3910,4,21,36,30,18,9,19.330400782013683
38,6,28,3844,8,18,45,26,24,5,19.35483870967742
51,8,34,3931,3,12,36,25,18,5,19.379276637341153
55,4,31,3876,7,12,51,17,14,10,19.403714565004886
41,3,25,3896,7,18,40,29,18,4,19.42815249266862
70,13,35,3975,9,20,40,29,19,10,19.452590420332356
61,7,31,4062,7,15,42,26,18,5,19.47702834799609
53,7,28,4205,1,15,44,27,34,8,19.501466275659823
72,8,35,4378,3,18,36,30,19,14,19.525904203323556
55,7,32,4533,4,16,40,25,27,9,19.550342130987293
68,14,38,4764,7,12,44,28,24,9,19.574780058651026
55,5,36,4687,8,20,38,27,19,7,19.59921798631476
64,7,31,4761,6,18,36,29,27,11,19.623655913978492
83,7,37,4893,6,17,31,33,23,8,19.64809384164223
87,13,29,5063,8,14,44,15,24,9,19.672531769305962
104,3,34,4947,5,12,45,24,18,4,19.696969696969695
128,4,29,4836,2,18,42,19,29,9,19.72140762463343
129,6,32,4597,2,17,28,22,18,11,19.745845552297165
170,16,27,4612,2,14,35,25,30,7,19.7702834799609
162,11,37,4368,3,13,33,19,30,8,19.794721407624632
167,7,27,4315,1,16,42,22,19,7,19.81915933528837
162,3,34,4198,6,16,43,29,15,12,19.843597262952102
157,11,34,4003,9,17,41,28,25,12,19.868035190615835
178,10,35,3790,4,20,46,29,21,6,19.892473118279568
219,10,36,3490,6,12,38,31,25,15,19.916911045943305
168,13,33,3366,3,18,32,22,20,6,19.941348973607038
126,10,55,3201,7,15,44,22,16,8,19.96578690127077
154,14,31,2984,2,13,35,24,21,10,19.990224828934505
135,6,30,2873,4,17,51,33,19,9,20.01466275659824
120,9,41,2815,3,13,37,24,26,7,20.039100684261975
106,6,38,2602,3,19,41,25,22,6,20.063538611925708
102,7,36,2497,2,13,40,25,26,10,20.08797653958944
85,10,32,2457,7,16,43,35,19,10,20.112414467253178
86,5,30,2373,4,21,48,28,27,7,20.13685239491691
81,7,30,2225,6,16,36,36,29,9,20.161290322580644
67,10,29,2123,4,16,46,29,17,14,20.185728250244377
62,7,32,1994,4,21,49,27,22,12,20.210166177908114
56,9,36,2024,5,17,37,30,22,7,20.234604105571847
69,9,37,1897,2,14,49,26,21,7,20.25904203323558
59,5,28,1886,5,15,36,24,23,14,20.283479960899314
60,6,30,1830,9,20,49,23,21,6,20.30791788856305
61,6,24,1775,6,15,35,17,33,9,20.332355816226784
66,3,39,1664,1,14,32,17,25,5,20.356793743890517
62,11,34,1609,4,17,43,26,27,5,20.38123167155425
47,9,40,1630,3,17,39,39,25,13,20.405669599217987
46,9,37,1542,7,13,40,32,23,9,20.43010752688172
57,6,35,1520,4,9,43,28,24,9,20.454545454545453
52,5,32,1508,2,14,40,29,23,10,20.478983382209186
54,7,31,1442,5,15,33,25,22,9,20.503421309872923
59,5,34,1444,4,19,40,22,20,7,20.527859237536656
45,4,39,1455,4,15,37,35,32,11,20.55229716520039
48,10,35,1313,6,15,36,29,22,12,20.576735092864123
44,9,26,1361,8,17,49,21,17,10,20.60117302052786
51,9,29,1283,8,12,38,26,19,6,20.625610948191593
45,11,29,1278,5,23,32,27,21,4,20.650048875855326
49,11,44,1281,4,13,35,29,24,8,20.67448680351906
60,11,32,1264,2,13,39,24,26,7,20.698924731182796
60,13,26,1194,5,11,38,30,23,7,20.72336265884653
51,10,30,1187,3,19,32,35,18,3,20.747800586510262
44,5,22,1235,5,21,48,34,25,6,20.772238514173996
48,7,25,1192,5,18,46,17,26,10,20.796676441837732
51,6,28,1105,6,22,33,28,25,11,20.821114369501466
51,10,38,1104,6,14,36,32,29,8,20.8455522971652
32,8,21,1082,6,18,38,23,26,7,20.869990224828936
46,7,30,1043,6,17,34,27,20,8,20.89442815249267
43,6,28,1035,4,8,47,28,30,7,20.918866080156402
51,10,35,1065,6,16,41,28,21,4,20.943304007820135
49,9,24,1076,4,20,48,33,16,10,20.967741935483872
40,9,25,1011,4,11,44,29,22,9,20.992179863147605
54,10,33,1044,9,17,39,30,16,4,21.01661779081134
51,9,29,958,5,17,37,18,21,10,21.04105571847507
43,6,21,1014,4,12,39,25,25,7,21.06549364613881
60,6,28,922,5,17,47,20,22,11,21.08993157380254
42,7,32,954,10,10,38,31,20,9,21.114369501466275
57,7,21,910,3,20,43,27,18,8,21.138807429130008
52,11,32,947,7,16,42,32,18,5,21.163245356793745
56,6,32,958,3,17,46,36,23,3,21.187683284457478
50,7,37,932,4,13,52,20,20,5,21.21212121212121
37,9,28,938,4,21,47,36,25,11,21.236559139784944
44,9,30,924,4,15,32,23,22,9,21.26099706744868
55,6,17,898,4,10,37,30,12,3,21.285434995112414
42,6,31,950,5,24,34,19,19,5,21.309872922776147
54,9,42,897,5,17,40,29,21,4,21.33431085043988
51,8,43,902,4,16,37,21,25,7,21.358748778103617
53,7,37,905,8,14,36,26,19,7,21.38318670576735
56,8,22,952,4,10,39,32,29,9,21.407624633431084
40,7,29,940,4,19,37,31,22,5,21.432062561094817
68,7,34,890,3,17,46,34,26,6,21.456500488758554
59,7,26,920,16,11,37,32,28,15,21.480938416422287
49,7,27,898,2,20,54,30,26,7,21.50537634408602
66,12,45,882,9,22,38,34,20,10,21.529814271749753
70,16,29,921,1,16,54,33,21,15,21.55425219941349
75,10,50,941,6,24,69,35,32,8,21.578690127077223
97,14,42,961,7,19,61,43,35,11,21.603128054740957
107,14,56,980,1,28,92,60,35,3,21.62756598240469
138,12,82,962,6,29,96,57,48,13,21.652003910068427
134,12,96,1047,17,40,115,75,46,11,21.67644183773216
207,18,112,1089,9,41,153,93,41,19,21.700879765395893
224,17,143,1165,17,52,173,85,74,26,21.725317693059626
310,30,171,1209,18,65,243,127,80,31,21.749755620723363
406,22,197,1310,16,53,265,144,99,47,21.774193548387096
461,37,256,1441,12,75,345,194,132,31,21.79863147605083
605,39,352,1531,20,83,421,226,162,39,21.823069403714562
708,52,399,1720,21,126,571,274,209,53,21.8475073313783
1003,55,556,2094,27,169,721,414,266,57,21.871945259042032
1197,61,621,2360,31,167,859,480,339,67,21.896383186705766
1572,87,821,2690,43,237,1080,609,364,101,21.920821114369502
1959,91,1004,3298,47,317,1467,732,474,105,21.945259042033236
2575,131,1301,3961,66,373,1855,968,656,128,21.96969696969697
3414,183,1819,4953,85,524,2540,1313,865,183,21.994134897360702
4763,250,2671,6412,117,727,3671,1835,1183,230,22.01857282502444
6956,377,4006,8171,183,1159,5319,2803,1909,401,22.043010752688172
9781,687,5984,11188,305,1959,7752,4341,3087,654,22.067448680351905
13345,1088,8833,14745,534,3142,11302,6819,4767,1069,22.09188660801564
18033,1788,12660,19706,855,5046,15736,9802,7299,1729,22.116324535679375
23419,2786,17441,24575,1477,7286,20724,13962,10476,2772,22.14076246334311
28789,4076,22167,29503,2228,9935,25603,17810,13750,4043,22.16520039100684
33222,5487,25962,33744,3033,12625,30257,21252,17107,5445,22.189638318670575
36130,6737,28831,36350,3669,14608,32926,23737,19114,6678,22.21407624633431
37089,7555,29701,37180,4435,15766,33245,25303,20394,7763,22.238514173998045
35693,7916,28302,35791,4729,15832,32508,24364,19780,7791,22.262952101661778
32462,7598,25714,32588,4695,14505,29517,22397,18254,7720,22.28739002932551
28412,6832,22396,28584,4109,12695,25368,19349,15594,6712,22.311827956989248
23604,5768,18290,24287,3592,10346,21094,15848,13162,5592,22.33626588465298
19052,4405,14431,20038,2866,8092,16729,12418,10236,4527,22.360703812316714
15181,3395,11334,16336,2167,6281,13207,9481,7727,3413,22.385141739980448
11657,2504,8801,13160,1626,4708,10247,7150,5846,2526,22.409579667644184
9206,1913,6393,10588,1215,3419,7704,5275,4277,1849,22.434017595307918
7122,1369,4986,8654,812,2638,6051,4123,3219,1373,22.45845552297165
5616,1007,3724,7112,606,1920,4692,3132,2495,1002,22.482893450635384
4511,754,2990,6186,438,1411,3715,2433,1919,772,22.50733137829912
3728,611,2329,5125,370,1147,2875,1833,1519,558,22.531769305962854
3005,444,1911,4378,275,888,2342,1442,1108,465,22.556207233626587
2406,327,1581,3863,195,731,1969,1200,972,345,22.58064516129032
2027,280,1258,3389,190,575,1540,1018,758,316,22.605083088954057
1852,252,1047,3033,132,491,1310,845,622,238,22.62952101661779
1495,190,920,2839,122,414,1230,714,569,203,22.653958944281523
1305,173,781,2558,107,322,1048,643,493,165,22.678396871945257
1109,149,745,2449,71,296,860,553,402,151,22.702834799608993
1062,138,630,2329,72,258,790,484,384,119,22.727272727272727
948,97,618,2065,80,232,753,413,361,103,22.75171065493646
854,108,503,2007,60,213,706,446,338,107,22.776148582600193
824,81,516,1948,70,234,600,368,252,101,22.80058651026393
748,86,482,1918,61,212,597,338,256,94,22.825024437927663
744,80,445,1852,44,182,552,315,237,93,22.849462365591396
685,73,379,1812,56,157,526,313,216,81,22.87390029325513
654,75,382,1778,43,155,502,282,231,79,22.898338220918866
580,84,385,1765,47,139,462,274,215,65,22.9227761485826
537,80,356,1738,36,164,435,306,203,78,22.947214076246333
534,71,343,1781,31,167,431,280,196,71,22.97165200391007
502,61,321,1700,42,156,440,260,205,74,22.996089931573803
485,74,352,1767,53,153,448,242,202,62,23.020527859237536
544,59,377,1720,43,156,463,306,203,66,23.04496578690127
586,74,348,1746,44,167,416,284,231,85,23.069403714565006
567,90,389,1745,52,198,496,299,245,77,23.09384164222874
632,80,447,1785,44,183,531,319,241,88,23.118279569892472
652,86,436,1795,53,219,540,375,281,91,23.142717497556205
653,115,463,1956,65,213,577,387,288,100,23.167155425219942
