7,1,1,0,6,9,16.837732160312804
6,1,1,0,10,10,16.86217008797654
11,0,1,0,8,13,16.886608015640274
9,4,3,0,9,11,16.911045943304007
8,0,0,0,7,9,16.93548387096774
12,1,1,0,5,3,16.959921798631477
6,4,0,1,5,8,16.98435972629521
9,1,0,1,4,4,17.008797653958943
11,2,5,0,5,7,17.033235581622677
9,2,0,0,13,8,17.057673509286413
11,3,0,0,3,7,17.082111436950147
3,0,5,0,5,12,17.10654936461388
11,2,3,0,7,4,17.130987292277613
7,2,5,0,8,7,17.15542521994135
9,5,3,0,8,7,17.179863147605083
10,5,3,0,8,3,17.204301075268816
9,4,3,0,2,8,17.22873900293255
14,3,4,0,5,8,17.253176930596286
7,2,2,0,7,9,17.27761485826002
9,2,5,0,4,4,17.302052785923753
9,5,1,0,4,8,17.326490713587486
5,3,3,0,6,11,17.350928641251222
5,2,3,0,8,10,17.375366568914956
9,3,0,1,3,7,17.39980449657869
7,1,1,0,3,11,17.424242424242422
7,4,2,0,5,11,17.44868035190616
8,2,4,0,2,7,17.473118279569892
9,6,5,0,3,10,17.497556207233625
8,5,2,0,8,8,17.52199413489736
9,2,1,0,10,2,17.546432062561095
11,3,1,0,4,4,17.57086999022483
14,4,2,0,7,7,17.59530791788856
8,2,1,0,7,11,17.619745845552295
11,3,0,0,9,5,17.64418377321603
8,2,5,0,5,6,17.668621700879765
10,6,3,0,10,8,17.693059628543498
8,1,1,0,10,7,17.71749755620723
12,0,3,0,7,3,17.741935483870968
7,2,5,0,4,11,17.7663734115347
7,1,3,0,3,7,17.790811339198434
7,2,0,0,5,14,17.81524926686217
10,2,0,0,4,9,17.839687194525904
8,3,2,0,7,5,17.864125122189638
7,3,3,0,3,9,17.88856304985337
12,4,1,0,2,6,17.913000977517108
8,3,1,0,9,7,17.93743890518084
8,0,3,0,4,7,17.961876832844574
2,6,2,0,5,11,17.986314760508307
12,2,5,0,5,4,18.010752688172044
6,2,3,0,6,7,18.035190615835777
7,2,5,0,6,4,18.05962854349951
10,2,4,0,5,12,18.084066471163244
8,4,2,0,11,7,18.10850439882698
9,2,3,0,4,6,18.132942326490713
9,2,0,0,3,4,18.157380254154447
6,2,3,0,4,9,18.18181818181818
12,4,1,0,5,3,18.206256109481917
8,3,2,0,6,5,18.23069403714565
11,0,1,0,6,9,18.255131964809383
5,4,1,0,7,5,18.279569892473116
11,1,5,0,7,7,18.304007820136853
3,1,2,1,10,8,18.328445747800586
11,1,3,0,7,9,18.35288367546432
7,0,1,0,3,11,18.377321603128053
5,4,2,0,11,13,18.40175953079179
9,2,3,0,6,5,18.426197458455523
12,2,1,0,5,9,18.450635386119256
11,0,2,0,6,13,18.47507331378299
7,1,6,0,5,10,18.499511241446726
7,1,5,0,4,10,18.52394916911046
3,3,3,0,6,9,18.548387096774192
10,1,3,1,9,7,18.572825024437925
8,4,5,0,11,5,18.597262952101662
10,2,3,0,5,6,18.621700879765395
6,2,0,0,11,11,18.64613880742913
9,3,5,0,6,10,18.67057673509286
4,1,3,0,10,8,18.6950146627566
3,0,3,0,4,8,18.71945259042033
6,4,3,0,7,7,18.743890518084065
5,5,5,0,3,6,18.768328445747798
13,4,2,0,10,7,18.792766373411535
5,3,3,0,7,8,18.817204301075268
3,2,1,0,5,6,18.841642228739
16,1,0,0,8,6,18.866080156402738
19,4,2,0,9,1,18.89051808406647
4,3,1,0,6,7,18.914956011730204
10,2,3,0,4,10,18.939393939393938
9,5,3,0,7,5,18.963831867057674
12,3,0,0,4,6,18.988269794721408
7,1,0,0,7,5,19.01270772238514
14,5,1,0,7,4,19.037145650048874
12,3,1,0,7,3,19.06158357771261
13,3,4,0,3,6,19.086021505376344
7,2,3,0,7,11,19.110459433040077
3,3,0,0,8,7,19.13489736070381
8,1,5,0,6,6,19.159335288367547
16,1,2,0,7,5,19.18377321603128
5,3,3,0,2,3,19.208211143695014
9,2,4,0,3,5,19.232649071358747
4,1,3,0,7,8,19.257086999022484
10,3,2,0,4,4,19.281524926686217
4,3,2,0,8,8,19.30596285434995
9,2,2,0,5,9,19.330400782013683
8,7,2,0,5,8,19.35483870967742
5,3,1,0,9,2,19.379276637341153
7,3,3,0,2,3,19.403714565004886
9,3,5,0,7,7,19.42815249266862
12,3,2,0,7,5,19.452590420332356
10,1,1,0,3,8,19.47702834799609
11,2,1,1,12,3,19.501466275659823
8,0,3,0,4,7,19.525904203323556
5,6,0,0,3,16,19.550342130987293
4,1,2,0,7,11,19.574780058651026
7,3,1,0,8,5,19.59921798631476
11,3,1,0,9,7,19.623655913978492
10,0,3,0,4,6,19.64809384164223
4,2,1,0,10,9,19.672531769305962
9,2,5,0,3,10,19.696969696969695
6,2,0,0,2,7,19.72140762463343
6,2,2,0,9,8,19.745845552297165
7,2,2,0,3,9,19.7702834799609
7,1,5,1,3,1,19.794721407624632
5,3,1,0,6,10,19.81915933528837
5,0,2,0,5,3,19.843597262952102
11,0,1,0,7,7,19.868035190615835
6,2,5,0,6,3,19.892473118279568
6,5,2,0,8,9,19.916911045943305
8,5,3,0,13,7,19.941348973607038
4,2,2,0,8,8,19.96578690127077
13,2,1,0,1,12,19.990224828934505
11,5,1,0,5,5,20.01466275659824
7,6,2,0,6,12,20.039100684261975
3,1,1,0,4,11,20.063538611925708
18,2,2,1,7,11,20.08797653958944
11,2,2,1,7,9,20.112414467253178
9,2,3,0,7,5,20.13685239491691
6,5,1,0,6,8,20.161290322580644
11,4,2,0,12,4,20.185728250244377
10,1,3,0,7,8,20.210166177908114
9,1,3,0,4,5,20.234604105571847
13,0,2,0,8,2,20.25904203323558
10,3,2,0,6,10,20.283479960899314
8,2,0,0,5,9,20.30791788856305
10,3,1,0,6,10,20.332355816226784
7,7,3,0,7,8,20.356793743890517
8,5,2,0,6,1,20.38123167155425
5,2,2,0,5,9,20.405669599217987
10,3,2,0,3,9,20.43010752688172
12,3,1,0,9,11,20.454545454545453
9,3,1,0,7,6,20.478983382209186
4,2,3,0,7,9,20.503421309872923
3,2,0,0,3,4,20.527859237536656
13,1,2,0,5,3,20.55229716520039
8,1,3,1,8,9,20.576735092864123
5,3,3,0,8,3,20.60117302052786
4,2,3,0,6,9,20.625610948191593
5,4,3,0,5,10,20.650048875855326
12,3,0,0,7,7,20.67448680351906
9,2,1,0,9,6,20.698924731182796
9,1,3,0,4,5,20.72336265884653
7,3,3,0,4,4,20.747800586510262
8,3,2,0,7,9,20.772238514173996
6,1,1,0,4,6,20.796676441837732
6,3,1,0,8,9,20.821114369501466
13,1,1,0,3,6,20.8455522971652
8,4,2,0,5,9,20.869990224828936
5,4,2,0,2,6,20.89442815249267
7,3,3,0,1,8,20.918866080156402
8,0,6,1,5,10,20.943304007820135
12,2,1,0,6,9,20.967741935483872
7,0,1,0,7,10,20.992179863147605
6,4,1,0,6,7,21.01661779081134
4,1,3,0,1,5,21.04105571847507
7,1,1,0,5,2,21.06549364613881
7,0,0,0,8,8,21.08993157380254
9,1,3,0,6,9,21.114369501466275
8,0,5,0,4,5,21.138807429130008
8,4,4,0,6,10,21.163245356793745
10,6,0,0,8,11,21.187683284457478
7,1,4,0,8,5,21.21212121212121
7,1,5,0,7,9,21.236559139784944
11,3,7,0,6,8,21.26099706744868
11,4,4,0,2,5,21.285434995112414
8,2,4,0,5,9,21.309872922776147
7,2,5,0,4,8,21.33431085043988
6,1,12,0,8,7,21.358748778103617
2,0,11,0,11,5,21.38318670576735
13,6,17,0,5,11,21.407624633431084
9,3,18,1,13,8,21.432062561094817
13,2,22,0,13,9,21.456500488758554
15,4,23,0,12,9,21.480938416422287
10,4,47,0,12,8,21.50537634408602
15,2,73,0,26,9,21.529814271749753
15,2,72,0,23,12,21.55425219941349
21,0,90,0,29,6,21.578690127077223
13,1,117,0,45,15,21.603128054740957
33,2,150,0,44,9,21.62756598240469
30,3,210,0,80,9,21.652003910068427
37,6,244,0,90,14,21.67644183773216
44,2,352,0,121,15,21.700879765395893
37,4,505,0,144,16,21.725317693059626
66,5,666,0,190,16,21.749755620723363
95,2,848,0,235,20,21.774193548387096
135,11,1101,0,251,33,21.79863147605083
138,7,1345,0,369,36,21.823069403714562
194,10,1508,0,485,44,21.8475073313783
254,10,1683,0,742,51,21.871945259042032
338,8,1796,0,1070,55,21.896383186705766
399,15,1771,0,1694,82,21.920821114369502
586,7,1703,0,2183,113,21.945259042033236
834,4,1518,0,3055,126,21.96969696969697
1351,8,1407,0,3892,178,21.994134897360702
2086,11,1187,0,4656,234,22.01857282502444
3120,15,1069,1,5297,424,22.043010752688172
4411,20,942,0,5482,692,22.067448680351905
5801,46,705,0,5504,1100,22.09188660801564
7062,65,593,0,5383,1837,22.116324535679375
7913,94,465,1,4769,2869,22.14076246334311
8444,159,403,0,3861,4132,22.16520039100684
8148,254,318,1,3144,5462,22.189638318670575
7323,443,262,1,2513,6710,22.21407624633431
6211,687,229,3,2032,7408,22.238514173998045
5210,961,206,7,1570,7744,22.262952101661778
4051,1387,168,12,1184,7314,22.28739002932551
3258,1724,149,10,967,6664,22.311827956989248
2373,1991,122,24,751,5403,22.33626588465298
1801,2121,87,18,602,4350,22.360703812316714
1360,2039,104,25,476,3389,22.385141739980448
1015,1868,96,32,387,2512,22.409579667644184
829,1582,92,35,303,1852,22.434017595307918
660,1316,86,37,288,1332,22.45845552297165
523,995,68,40,232,1002,22.482893450635384
394,751,56,43,189,774,22.50733137829912
361,531,62,45,195,565,22.531769305962854
292,377,60,25,145,479,22.556207233626587
232,283,65,22,141,352,22.58064516129032
185,210,58,19,154,295,22.605083088954057
184,152,54,9,121,229,22.62952101661779
160,127,46,6,113,202,22.653958944281523
160,96,58,2,98,155,22.678396871945257
140,66,58,2,109,164,22.702834799608993
153,48,55,4,82,134,22.727272727272727
106,53,52,3,107,117,22.75171065493646
116,40,53,1,101,101,22.776148582600193
108,40,48,0,75,82,22.80058651026393
113,35,61,3,91,79,22.825024437927663
98,36,47,2,95,90,22.849462365591396
116,15,52,0,81,82,22.87390029325513
92,33,47,0,106,56,22.898338220918866
113,26,48,0,95,82,22.9227761485826
101,21,42,1,111,71,22.947214076246333
105,23,37,0,134,81,22.97165200391007
105,19,38,0,113,79,22.996089931573803
112,21,24,0,109,83,23.020527859237536
105,16,18,1,117,66,23.04496578690127
129,15,24,3,131,85,23.069403714565006
148,25,20,1,93,90,23.09384164222874
147,12,28,0,129,92,23.118279569892472
158,9,11,0,106,80,23.142717497556205
155,18,17,2,70,92,23.167155425219942
164,22,18,1,96,108,23.191593352883675
148,20,22,0,64,114,23.21603128054741
131,20,12,1,55,115,23.24046920821114
114,18,17,0,49,111,23.26490713587488
97,24,19,0,56,107,23.28934506353861
81,25,13,0,38,132,23.313782991202345
85,30,21,0,42,123,23.338220918866078
71,29,5,0,53,113,23.362658846529815
67,22,18,0,25,106,23.387096774193548
47,36,8,0,24,99,23.41153470185728
50,35,6,0,36,60,23.435972629521014
68,43,19,0,33,77,23.46041055718475
54,41,17,1,48,69,23.484848484848484
60,22,15,2,52,76,23.509286412512218
49,24,12,1,28,57,23.53372434017595
62,28,10,0,36,62,23.558162267839688
61,24,6,1,29,56,23.58260019550342
62,19,13,0,38,43,23.607038123167154
60,18,7,1,28,54,23.631476050830887
51,8,7,0,39,51,23.655913978494624
46,13,7,0,23,50,23.680351906158357
50,9,8,0,29,51,23.70478983382209
42,15,13,1,25,34,23.729227761485824
23,13,7,0,15,31,23.75366568914956
39,15,6,0,23,36,23.778103616813294
34,10,9,0,27,29,23.802541544477027
36,9,5,0,27,29,23.82697947214076
29,15,5,1,19,44,23.851417399804497
34,11,12,1,19,32,23.87585532746823
28,14,5,1,19,29,23.900293255131963
22,11,4,0,14,18,23.924731182795696
22,13,4,1,21,25,23.949169110459433
20,10,5,0,16,30,23.973607038123166
26,13,5,0,25,24,23.9980449657869
22,9,6,0,22,17,24.022482893450636
35,5,10,1,13,28,24.04692082111437
20,13,7,0,13,22,24.071358748778103
24,3,6,0,11,17,24.095796676441836
21,6,6,0,18,18,24.120234604105573
19,10,5,1,22,16,24.144672531769306
31,3,3,0,15,19,24.16911045943304
26,9,5,1,14,20,24.193548387096772
30,8,5,1,19,18,24.21798631476051
21,10,5,1,18,15,24.242424242424242
24,5,6,0,14,25,24.266862170087975
20,11,5,0,11,25,24.29130009775171
21,4,4,0,15,30,24.315738025415445
24,8,6,0,18,17,24.34017595307918
20,6,5,0,14,14,24.364613880742912
20,7,4,0,19,17,24.389051808406645
20,4,1,0,15,14,24.41348973607038
20,2,3,0,11,20,24.437927663734115
26,5,3,0,7,11,24.462365591397848
15,11,6,1,19,13,24.48680351906158
25,9,6,0,18,17,24.511241446725318
18,8,2,0,14,14,24.53567937438905
16,8,8,0,19,11,24.560117302052785
18,9,5,1,21,22,24.584555229716518
19,4,3,0,11,20,24.608993157380255
21,5,4,0,9,25,24.633431085043988
15,2,2,0,13,13,24.65786901270772
22,5,3,0,12,12,24.682306940371454
17,4,4,0,10,19,24.70674486803519
7,15,6,1,12,14,24.731182795698924
21,5,6,0,16,11,24.755620723362657
11,6,6,0,11,19,24.78005865102639
13,1,6,0,14,12,24.804496578690127
15,3,1,0,10,17,24.82893450635386
13,4,4,0,10,15,24.853372434017594
12,1,4,0,6,20,24.877810361681327
11,5,3,0,11,16,24.902248289345064
12,4,5,0,9,8,24.926686217008797
5,1,7,0,9,15,24.95112414467253
15,0,6,0,8,14,24.975562072336263
12,5,4,0,13,15,25.0
