7857,7857,7857,7857,7857,7857,7857,7857,7857,2.541544477028348
7149,7149,7149,7149,7149,7149,7149,7149,7149,2.565982404692082
6014,6014,6014,6014,6014,6014,6014,6014,6014,2.590420332355816
5043,5043,5043,5043,5043,5043,5043,5043,5043,2.6148582600195502
3909,3909,3909,3909,3909,3909,3909,3909,3909,2.6392961876832843
2936,2936,2936,2936,2936,2936,2936,2936,2936,2.6637341153470184
2264,2264,2264,2264,2264,2264,2264,2264,2264,2.6881720430107525
1651,1651,1651,1651,1651,1651,1651,1651,1651,2.7126099706744866
1324,1324,1324,1324,1324,1324,1324,1324,1324,2.7370478983382207
895,895,895,895,895,895,895,895,895,2.761485826001955
714,714,714,714,714,714,714,714,714,2.785923753665689
556,556,556,556,556,556,556,556,556,2.810361681329423
449,449,449,449,449,449,449,449,449,2.834799608993157
327,327,327,327,327,327,327,327,327,2.859237536656891
308,308,308,308,308,308,308,308,308,2.8836754643206257
240,240,240,240,240,240,240,240,240,2.90811339198436
238,238,238,238,238,238,238,238,238,2.932551319648094
190,190,190,190,190,190,190,190,190,2.956989247311828
150,150,150,150,150,150,150,150,150,2.981427174975562
129,129,129,129,129,129,129,129,129,3.005865102639296
122,122,122,122,122,122,122,122,122,3.0303030303030303
108,108,108,108,108,108,108,108,108,3.0547409579667644
118,118,118,118,118,118,118,118,118,3.0791788856304985
82,82,82,82,82,82,82,82,82,3.1036168132942326
92,92,92,92,92,92,92,92,92,3.1280547409579667
73,73,73,73,73,73,73,73,73,3.1524926686217007
77,77,77,77,77,77,77,77,77,3.176930596285435
90,90,90,90,90,90,90,90,90,3.201368523949169
71,71,71,71,71,71,71,71,71,3.225806451612903
71,71,71,71,71,71,71,71,71,3.250244379276637
64,64,64,64,64,64,64,64,64,3.274682306940371
62,62,62,62,62,62,62,62,62,3.2991202346041053
68,68,68,68,68,68,68,68,68,3.3235581622678394
84,84,84,84,84,84,84,84,84,3.3479960899315735
91,91,91,91,91,91,91,91,91,3.3724340175953076
87,87,87,87,87,87,87,87,87,3.396871945259042
81,81,81,81,81,81,81,81,81,3.421309872922776
105,105,105,105,105,105,105,105,105,3.4457478005865103
109,109,109,109,109,109,109,109,109,3.4701857282502444
90,90,90,90,90,90,90,90,90,3.4946236559139785
124,124,124,124,124,124,124,124,124,3.5190615835777126
109,109,109,109,109,109,109,109,109,3.5434995112414467
127,127,127,127,127,127,127,127,127,3.567937438905181
130,130,130,130,130,130,130,130,130,3.592375366568915
126,126,126,126,126,126,126,126,126,3.616813294232649
112,112,112,112,112,112,112,112,112,3.641251221896383
104,104,104,104,104,104,104,104,104,3.665689149560117
108,108,108,108,108,108,108,108,108,3.6901270772238512
100,100,100,100,100,100,100,100,100,3.7145650048875853
91,91,91,91,91,91,91,91,91,3.7390029325513194
74,74,74,74,74,74,74,74,74,3.7634408602150535
56,56,56,56,56,56,56,56,56,3.7878787878787876
48,48,48,48,48,48,48,48,48,3.8123167155425217
49,49,49,49,49,49,49,49,49,3.836754643206256
55,55,55,55,55,55,55,55,55,3.86119257086999
40,40,40,40,40,40,40,40,40,3.885630498533724
52,52,52,52,52,52,52,52,52,3.9100684261974585
37,37,37,37,37,37,37,37,37,3.9345063538611926
51,51,51,51,51,51,51,51,51,3.9589442815249267
40,40,40,40,40,40,40,40,40,3.983382209188661
41,41,41,41,41,41,41,41,41,4.007820136852395
27,27,27,27,27,27,27,27,27,4.032258064516129
36,36,36,36,36,36,36,36,36,4.056695992179863
30,30,30,30,30,30,30,30,30,4.081133919843597
29,29,29,29,29,29,29,29,29,4.105571847507331
22,22,22,22,22,22,22,22,22,4.130009775171065
24,24,24,24,24,24,24,24,24,4.1544477028347995
29,29,29,29,29,29,29,29,29,4.178885630498534
19,19,19,19,19,19,19,19,19,4.203323558162268
24,24,24,24,24,24,24,24,24,4.227761485826002
24,24,24,24,24,24,24,24,24,4.252199413489736
16,16,16,16,16,16,16,16,16,4.27663734115347
24,24,24,24,24,24,24,24,24,4.301075268817204
30,30,30,30,30,30,30,30,30,4.325513196480938
19,19,19,19,19,19,19,19,19,4.349951124144672
23,23,23,23,23,23,23,23,23,4.374389051808406
14,14,14,14,14,14,14,14,14,4.39882697947214
22,22,22,22,22,22,22,22,22,4.4232649071358745
21,21,21,21,21,21,21,21,21,4.447702834799609
20,20,20,20,20,20,20,20,20,4.472140762463343
18,18,18,18,18,18,18,18,18,4.496578690127077
21,21,21,21,21,21,21,21,21,4.521016617790811
19,19,19,19,19,19,19,19,19,4.545454545454545
26,26,26,26,26,26,26,26,26,4.569892473118279
22,22,22,22,22,22,22,22,22,4.594330400782013
8,8,8,8,8,8,8,8,8,4.618768328445747
15,15,15,15,15,15,15,15,15,4.643206256109481
16,16,16,16,16,16,16,16,16,4.667644183773215
20,20,20,20,20,20,20,20,20,4.6920821114369495
17,17,17,17,17,17,17,17,17,4.7165200391006845
17,17,17,17,17,17,17,17,17,4.740957966764419
23,23,23,23,23,23,23,23,23,4.765395894428153
19,19,19,19,19,19,19,19,19,4.789833822091887
14,14,14,14,14,14,14,14,14,4.814271749755621
19,19,19,19,19,19,19,19,19,4.838709677419355
13,13,13,13,13,13,13,13,13,4.863147605083089
15,15,15,15,15,15,15,15,15,4.887585532746823
15,15,15,15,15,15,15,15,15,4.912023460410557
16,16,16,16,16,16,16,16,16,4.936461388074291
13,13,13,13,13,13,13,13,13,4.9608993157380255
19,19,19,19,19,19,19,19,19,4.9853372434017595
10,10,10,10,10,10,10,10,10,5.009775171065494
7,7,7,7,7,7,7,7,7,5.034213098729228
19,19,19,19,19,19,19,19,19,5.058651026392962
10,10,10,10,10,10,10,10,10,5.083088954056696
11,11,11,11,11,11,11,11,11,5.10752688172043
17,17,17,17,17,17,17,17,17,5.131964809384164
15,15,15,15,15,15,15,15,15,5.156402737047898
15,15,15,15,15,15,15,15,15,5.180840664711632
11,11,11,11,11,11,11,11,11,5.205278592375366
11,11,11,11,11,11,11,11,11,5.2297165200391005
11,11,11,11,11,11,11,11,11,5.254154447702835
15,15,15,15,15,15,15,15,15,5.278592375366569
16,16,16,16,16,16,16,16,16,5.303030303030303
17,17,17,17,17,17,17,17,17,5.327468230694037
17,17,17,17,17,17,17,17,17,5.351906158357771
13,13,13,13,13,13,13,13,13,5.376344086021505
13,13,13,13,13,13,13,13,13,5.400782013685239
17,17,17,17,17,17,17,17,17,5.425219941348973
18,18,18,18,18,18,18,18,18,5.449657869012707
15,15,15,15,15,15,15,15,15,5.474095796676441
12,12,12,12,12,12,12,12,12,5.4985337243401755
10,10,10,10,10,10,10,10,10,5.52297165200391
14,14,14,14,14,14,14,14,14,5.547409579667644
13,13,13,13,13,13,13,13,13,5.571847507331378
13,13,13,13,13,13,13,13,13,5.596285434995112
23,23,23,23,23,23,23,23,23,5.620723362658846
7,7,7,7,7,7,7,7,7,5.64516129032258
9,9,9,9,9,9,9,9,9,5.669599217986314
19,19,19,19,19,19,19,19,19,5.694037145650048
11,11,11,11,11,11,11,11,11,5.718475073313782
5,5,5,5,5,5,5,5,5,5.742913000977517
12,12,12,12,12,12,12,12,12,5.767350928641251
10,10,10,10,10,10,10,10,10,5.7917888563049855
17,17,17,17,17,17,17,17,17,5.81622678396872
9,9,9,9,9,9,9,9,9,5.840664711632454
14,14,14,14,14,14,14,14,14,5.865102639296188
14,14,14,14,14,14,14,14,14,5.889540566959922
8,8,8,8,8,8,8,8,8,5.913978494623656
8,8,8,8,8,8,8,8,8,5.93841642228739
9,9,9,9,9,9,9,9,9,5.962854349951124
9,9,9,9,9,9,9,9,9,5.987292277614858
11,11,11,11,11,11,11,11,11,6.011730205278592
11,11,11,11,11,11,11,11,11,6.0361681329423265
13,13,13,13,13,13,13,13,13,6.0606060606060606
5,5,5,5,5,5,5,5,5,6.085043988269795
16,16,16,16,16,16,16,16,16,6.109481915933529
15,15,15,15,15,15,15,15,15,6.133919843597263
16,16,16,16,16,16,16,16,16,6.158357771260997
4,4,4,4,4,4,4,4,4,6.182795698924731
10,10,10,10,10,10,10,10,10,6.207233626588465
3,3,3,3,3,3,3,3,3,6.231671554252199
11,11,11,11,11,11,11,11,11,6.256109481915933
19,19,19,19,19,19,19,19,19,6.280547409579667
11,11,11,11,11,11,11,11,11,6.3049853372434015
9,9,9,9,9,9,9,9,9,6.329423264907136
10,10,10,10,10,10,10,10,10,6.35386119257087
8,8,8,8,8,8,8,8,8,6.378299120234604
17,17,17,17,17,17,17,17,17,6.402737047898338
8,8,8,8,8,8,8,8,8,6.427174975562072
7,7,7,7,7,7,7,7,7,6.451612903225806
10,10,10,10,10,10,10,10,10,6.47605083088954
8,8,8,8,8,8,8,8,8,6.500488758553274
10,10,10,10,10,10,10,10,10,6.524926686217008
10,10,10,10,10,10,10,10,10,6.549364613880742
14,14,14,14,14,14,14,14,14,6.5738025415444765
12,12,12,12,12,12,12,12,12,6.598240469208211
15,15,15,15,15,15,15,15,15,6.622678396871945
9,9,9,9,9,9,9,9,9,6.647116324535679
15,15,15,15,15,15,15,15,15,6.671554252199413
8,8,8,8,8,8,8,8,8,6.695992179863147
11,11,11,11,11,11,11,11,11,6.720430107526881
8,8,8,8,8,8,8,8,8,6.744868035190615
15,15,15,15,15,15,15,15,15,6.769305962854349
8,8,8,8,8,8,8,8,8,6.793743890518084
9,9,9,9,9,9,9,9,9,6.818181818181818
11,11,11,11,11,11,11,11,11,6.842619745845552
12,12,12,12,12,12,12,12,12,6.8670576735092865
12,12,12,12,12,12,12,12,12,6.891495601173021
7,7,7,7,7,7,7,7,7,6.915933528836755
13,13,13,13,13,13,13,13,13,6.940371456500489
9,9,9,9,9,9,9,9,9,6.964809384164223
7,7,7,7,7,7,7,7,7,6.989247311827957
14,14,14,14,14,14,14,14,14,7.013685239491691
5,5,5,5,5,5,5,5,5,7.038123167155425
11,11,11,11,11,11,11,11,11,7.062561094819159
16,16,16,16,16,16,16,16,16,7.086999022482893
9,9,9,9,9,9,9,9,9,7.1114369501466275
10,10,10,10,10,10,10,10,10,7.135874877810362
11,11,11,11,11,11,11,11,11,7.160312805474096
14,14,14,14,14,14,14,14,14,7.18475073313783
4,4,4,4,4,4,4,4,4,7.209188660801564
5,5,5,5,5,5,5,5,5,7.233626588465298
14,14,14,14,14,14,14,14,14,7.258064516129032
13,13,13,13,13,13,13,13,13,7.282502443792766
7,7,7,7,7,7,7,7,7,7.3069403714565
9,9,9,9,9,9,9,9,9,7.331378299120234
6,6,6,6,6,6,6,6,6,7.355816226783968
10,10,10,10,10,10,10,10,10,7.3802541544477025
9,9,9,9,9,9,9,9,9,7.404692082111437
9,9,9,9,9,9,9,9,9,7.429130009775171
5,5,5,5,5,5,5,5,5,7.453567937438905
4,4,4,4,4,4,4,4,4,7.478005865102639
9,9,9,9,9,9,9,9,9,7.502443792766373
8,8,8,8,8,8,8,8,8,7.526881720430107
13,13,13,13,13,13,13,13,13,7.551319648093841
12,12,12,12,12,12,12,12,12,7.575757575757575
12,12,12,12,12,12,12,12,12,7.600195503421309
11,11,11,11,11,11,11,11,11,7.624633431085043
8,8,8,8,8,8,8,8,8,7.6490713587487775
13,13,13,13,13,13,13,13,13,7.673509286412512
7,7,7,7,7,7,7,7,7,7.697947214076246
11,11,11,11,11,11,11,11,11,7.72238514173998
11,11,11,11,11,11,11,11,11,7.746823069403714
7,7,7,7,7,7,7,7,7,7.771260997067448
8,8,8,8,8,8,8,8,8,7.795698924731182
4,4,4,4,4,4,4,4,4,7.820136852394917
8,8,8,8,8,8,8,8,8,7.844574780058651
10,10,10,10,10,10,10,10,10,7.869012707722385
4,4,4,4,4,4,4,4,4,7.893450635386119
7,7,7,7,7,7,7,7,7,7.9178885630498534
10,10,10,10,10,10,10,10,10,7.9423264907135875
11,11,11,11,11,11,11,11,11,7.966764418377322
11,11,11,11,11,11,11,11,11,7.991202346041056
16,16,16,16,16,16,16,16,16,8.01564027370479
7,7,7,7,7,7,7,7,7,8.040078201368523
8,8,8,8,8,8,8,8,8,8.064516129032258
7,7,7,7,7,7,7,7,7,8.088954056695991
16,16,16,16,16,16,16,16,16,8.113391984359726
6,6,6,6,6,6,6,6,6,8.13782991202346
10,10,10,10,10,10,10,10,10,8.162267839687194
9,9,9,9,9,9,9,9,9,8.186705767350928
9,9,9,9,9,9,9,9,9,8.211143695014663
7,7,7,7,7,7,7,7,7,8.235581622678396
9,9,9,9,9,9,9,9,9,8.26001955034213
12,12,12,12,12,12,12,12,12,8.284457478005864
5,5,5,5,5,5,5,5,5,8.308895405669599
12,12,12,12,12,12,12,12,12,8.333333333333332
1,1,1,1,1,1,1,1,1,8.357771260997067
4,4,4,4,4,4,4,4,4,8.382209188660802
10,10,10,10,10,10,10,10,10,8.406647116324535
8,8,8,8,8,8,8,8,8,8.43108504398827
7,7,7,7,7,7,7,7,7,8.455522971652004
5,5,5,5,5,5,5,5,5,8.479960899315738
8,8,8,8,8,8,8,8,8,8.504398826979472
8,8,8,8,8,8,8,8,8,8.528836754643207
6,6,6,6,6,6,6,6,6,8.55327468230694
9,9,9,9,9,9,9,9,9,8.577712609970675
10,10,10,10,10,10,10,10,10,8.602150537634408
13,13,13,13,13,13,13,13,13,8.626588465298143
4,4,4,4,4,4,4,4,4,8.651026392961876
6,6,6,6,6,6,6,6,6,8.675464320625611
9,9,9,9,9,9,9,9,9,8.699902248289344
4,4,4,4,4,4,4,4,4,8.72434017595308
11,11,11,11,11,11,11,11,11,8.748778103616813
9,9,9,9,9,9,9,9,9,8.773216031280548
10,10,10,10,10,10,10,10,10,8.79765395894428
7,7,7,7,7,7,7,7,7,8.822091886608016
12,12,12,12,12,12,12,12,12,8.846529814271749
5,5,5,5,5,5,5,5,5,8.870967741935484
8,8,8,8,8,8,8,8,8,8.895405669599217
8,8,8,8,8,8,8,8,8,8.919843597262952
8,8,8,8,8,8,8,8,8,8.944281524926685
4,4,4,4,4,4,4,4,4,8.96871945259042
15,15,15,15,15,15,15,15,15,8.993157380254154
12,12,12,12,12,12,12,12,12,9.017595307917889
9,9,9,9,9,9,9,9,9,9.042033235581622
8,8,8,8,8,8,8,8,8,9.066471163245357
8,8,8,8,8,8,8,8,8,9.09090909090909
8,8,8,8,8,8,8,8,8,9.115347018572825
14,14,14,14,14,14,14,14,14,9.139784946236558
7,7,7,7,7,7,7,7,7,9.164222873900293
8,8,8,8,8,8,8,8,8,9.188660801564026
10,10,10,10,10,10,10,10,10,9.213098729227761
5,5,5,5,5,5,5,5,5,9.237536656891495
12,12,12,12,12,12,12,12,12,9.26197458455523
7,7,7,7,7,7,7,7,7,9.286412512218963
16,16,16,16,16,16,16,16,16,9.310850439882698
9,9,9,9,9,9,9,9,9,9.33528836754643
12,12,12,12,12,12,12,12,12,9.359726295210166
4,4,4,4,4,4,4,4,4,9.384164222873899
7,7,7,7,7,7,7,7,7,9.408602150537634
13,13,13,13,13,13,13,13,13,9.433040078201369
9,9,9,9,9,9,9,9,9,9.457478005865102
10,10,10,10,10,10,10,10,10,9.481915933528837
6,6,6,6,6,6,6,6,6,9.50635386119257
9,9,9,9,9,9,9,9,9,9.530791788856305
9,9,9,9,9,9,9,9,9,9.555229716520039
10,10,10,10,10,10,10,10,10,9.579667644183774
13,13,13,13,13,13,13,13,13,9.604105571847507
14,14,14,14,14,14,14,14,14,9.628543499511242
7,7,7,7,7,7,7,7,7,9.652981427174975
8,8,8,8,8,8,8,8,8,9.67741935483871
6,6,6,6,6,6,6,6,6,9.701857282502443
11,11,11,11,11,11,11,11,11,9.726295210166178
5,5,5,5,5,5,5,5,5,9.750733137829911
8,8,8,8,8,8,8,8,8,9.775171065493646
12,12,12,12,12,12,12,12,12,9.79960899315738
11,11,11,11,11,11,11,11,11,9.824046920821115
7,7,7,7,7,7,7,7,7,9.848484848484848
12,12,12,12,12,12,12,12,12,9.872922776148583
8,8,8,8,8,8,8,8,8,9.897360703812316
9,9,9,9,9,9,9,9,9,9.921798631476051
6,6,6,6,6,6,6,6,6,9.946236559139784
6,6,6,6,6,6,6,6,6,9.970674486803519
6,6,6,6,6,6,6,6,6,9.995112414467252
6,6,6,6,6,6,6,6,6,10.019550342130987
6,6,6,6,6,6,6,6,6,10.04398826979472
7,7,7,7,7,7,7,7,7,10.068426197458455
7,7,7,7,7,7,7,7,7,10.092864125122189
8,8,8,8,8,8,8,8,8,10.117302052785924
2,2,2,2,2,2,2,2,2,10.141739980449657
4,4,4,4,4,4,4,4,4,10.166177908113392
8,8,8,8,8,8,8,8,8,10.190615835777125
10,10,10,10,10,10,10,10,10,10.21505376344086
9,9,9,9,9,9,9,9,9,10.239491691104593
7,7,7,7,7,7,7,7,7,10.263929618768328
8,8,8,8,8,8,8,8,8,10.288367546432061
5,5,5,5,5,5,5,5,5,10.312805474095796
9,9,9,9,9,9,9,9,9,10.33724340175953
9,9,9,9,9,9,9,9,9,10.361681329423265
8,8,8,8,8,8,8,8,8,10.386119257086998
13,13,13,13,13,13,13,13,13,10.410557184750733
6,6,6,6,6,6,6,6,6,10.434995112414468
4,4,4,4,4,4,4,4,4,10.459433040078201
10,10,10,10,10,10,10,10,10,10.483870967741936
9,9,9,9,9,9,9,9,9,10.50830889540567
15,15,15,15,15,15,15,15,15,10.532746823069404
9,9,9,9,9,9,9,9,9,10.557184750733137
11,11,11,11,11,11,11,11,11,10.581622678396872
8,8,8,8,8,8,8,8,8,10.606060606060606
10,10,10,10,10,10,10,10,10,10.63049853372434
9,9,9,9,9,9,9,9,9,10.654936461388074
10,10,10,10,10,10,10,10,10,10.679374389051809
8,8,8,8,8,8,8,8,8,10.703812316715542
8,8,8,8,8,8,8,8,8,10.728250244379277
12,12,12,12,12,12,12,12,12,10.75268817204301
8,8,8,8,8,8,8,8,8,10.777126099706745
12,12,12,12,12,12,12,12,12,10.801564027370478
4,4,4,4,4,4,4,4,4,10.826001955034213
5,5,5,5,5,5,5,5,5,10.850439882697946
8,8,8,8,8,8,8,8,8,10.874877810361681
7,7,7,7,7,7,7,7,7,10.899315738025415
7,7,7,7,7,7,7,7,7,10.92375366568915
11,11,11,11,11,11,11,11,11,10.948191593352883
8,8,8,8,8,8,8,8,8,10.972629521016618
10,10,10,10,10,10,10,10,10,10.997067448680351
6,6,6,6,6,6,6,6,6,11.021505376344086
11,11,11,11,11,11,11,11,11,11.04594330400782
10,10,10,10,10,10,10,10,10,11.070381231671554
5,5,5,5,5,5,5,5,5,11.094819159335287
11,11,11,11,11,11,11,11,11,11.119257086999022
9,9,9,9,9,9,9,9,9,11.143695014662756
12,12,12,12,12,12,12,12,12,11.16813294232649
10,10,10,10,10,10,10,10,10,11.192570869990224
7,7,7,7,7,7,7,7,7,11.217008797653959
12,12,12,12,12,12,12,12,12,11.241446725317692
8,8,8,8,8,8,8,8,8,11.265884652981427
9,9,9,9,9,9,9,9,9,11.29032258064516
7,7,7,7,7,7,7,7,7,11.314760508308895
8,8,8,8,8,8,8,8,8,11.339198435972628
9,9,9,9,9,9,9,9,9,11.363636363636363
8,8,8,8,8,8,8,8,8,11.388074291300097
7,7,7,7,7,7,7,7,7,11.412512218963832
6,6,6,6,6,6,6,6,6,11.436950146627565
6,6,6,6,6,6,6,6,6,11.4613880742913
8,8,8,8,8,8,8,8,8,11.485826001955035
7,7,7,7,7,7,7,7,7,11.510263929618768
11,11,11,11,11,11,11,11,11,11.534701857282503
14,14,14,14,14,14,14,14,14,11.559139784946236
9,9,9,9,9,9,9,9,9,11.583577712609971
8,8,8,8,8,8,8,8,8,11.608015640273704
9,9,9,9,9,9,9,9,9,11.63245356793744
6,6,6,6,6,6,6,6,6,11.656891495601172
9,9,9,9,9,9,9,9,9,11.681329423264907
10,10,10,10,10,10,10,10,10,11.70576735092864
7,7,7,7,7,7,7,7,7,11.730205278592376
10,10,10,10,10,10,10,10,10,11.754643206256109
7,7,7,7,7,7,7,7,7,11.779081133919844
9,9,9,9,9,9,9,9,9,11.803519061583577
14,14,14,14,14,14,14,14,14,11.827956989247312
7,7,7,7,7,7,7,7,7,11.852394916911045
9,9,9,9,9,9,9,9,9,11.87683284457478
2,2,2,2,2,2,2,2,2,11.901270772238513
12,12,12,12,12,12,12,12,12,11.925708699902248
7,7,7,7,7,7,7,7,7,11.950146627565982
9,9,9,9,9,9,9,9,9,11.974584555229717
6,6,6,6,6,6,6,6,6,11.99902248289345
19,19,19,19,19,19,19,19,19,12.023460410557185
4,4,4,4,4,4,4,4,4,12.047898338220918
12,12,12,12,12,12,12,12,12,12.072336265884653
7,7,7,7,7,7,7,7,7,12.096774193548386
8,8,8,8,8,8,8,8,8,12.121212121212121
7,7,7,7,7,7,7,7,7,12.145650048875854
6,6,6,6,6,6,6,6,6,12.17008797653959
6,6,6,6,6,6,6,6,6,12.194525904203322
6,6,6,6,6,6,6,6,6,12.218963831867057
6,6,6,6,6,6,6,6,6,12.24340175953079
7,7,7,7,7,7,7,7,7,12.267839687194526
6,6,6,6,6,6,6,6,6,12.292277614858259
10,10,10,10,10,10,10,10,10,12.316715542521994
8,8,8,8,8,8,8,8,8,12.341153470185727
6,6,6,6,6,6,6,6,6,12.365591397849462
12,12,12,12,12,12,12,12,12,12.390029325513195
8,8,8,8,8,8,8,8,8,12.41446725317693
7,7,7,7,7,7,7,7,7,12.438905180840663
4,4,4,4,4,4,4,4,4,12.463343108504398
7,7,7,7,7,7,7,7,7,12.487781036168132
6,6,6,6,6,6,6,6,6,12.512218963831867
9,9,9,9,9,9,9,9,9,12.536656891495602
10,10,10,10,10,10,10,10,10,12.561094819159335
9,9,9,9,9,9,9,9,9,12.58553274682307
7,7,7,7,7,7,7,7,7,12.609970674486803
8,8,8,8,8,8,8,8,8,12.634408602150538
9,9,9,9,9,9,9,9,9,12.658846529814271
4,4,4,4,4,4,4,4,4,12.683284457478006
4,4,4,4,4,4,4,4,4,12.70772238514174
13,13,13,13,13,13,13,13,13,12.732160312805474
5,5,5,5,5,5,5,5,5,12.756598240469208
3,3,3,3,3,3,3,3,3,12.781036168132943
7,7,7,7,7,7,7,7,7,12.805474095796676
10,10,10,10,10,10,10,10,10,12.82991202346041
